BeanCount,rms_db,shake_rate_bpm
8,-36.48449,375.0
8,-30.364643,375.0
8,-28.488106,375.0
8,-28.207947,391.30435
8,-28.233147,409.0909
8,-28.824379,428.57144
8,-27.70134,449.99997
8,-27.255886,473.6842
8,-27.555634,500.0
8,-29.056107,529.41174
8,-30.83865,562.5
8,-32.548477,600.0
8,-28.049828,642.8571
8,-27.425228,692.3077
8,-27.317387,750.0
8,-30.624836,818.1818
8,-31.088371,899.99994
8,-29.43692,1000.0
8,-22.25412,1125.0
8,-20.41951,1285.7142
8,-19.823738,1500.0
8,-18.335331,1125.0
8,-17.711517,899.99994
8,-17.25988,750.0
8,-18.083134,710.52637
8,-18.164848,675.0
8,-18.173607,642.8571
8,-15.066986,613.63635
8,-14.0559845,586.95654
8,-14.059134,562.5
8,-14.119749,553.8461
8,-18.46378,545.4545
8,-22.534863,537.3134
8,-24.958649,529.41174
8,-26.46136,521.73914
8,-26.73692,514.2857
8,-13.388092,507.04227
8,-9.025787,500.0
8,-6.6995277,487.95178
8,-6.3934345,476.47058
8,-7.9225674,465.51724
8,-10.145239,455.05618
8,-13.175522,445.05496
8,-14.931118,435.4839
8,-13.808411,426.3158
8,-9.11632,417.5258
8,-7.0744553,409.0909
8,-7.0792084,423.07693
8,-9.111023,438.0531
8,-12.656874,454.12845
8,-15.633558,471.4286
8,-17.965694,490.099
8,-20.542889,510.30927
8,-21.777164,532.25806
8,-22.168652,556.17975
8,-18.059816,582.35297
8,-13.5247345,611.1111
8,-11.1853485,642.8571
8,-10.152704,605.7692
8,-11.670523,572.7273
8,-12.299633,543.10345
8,-16.936516,516.39343
8,-15.591253,492.1875
8,-11.981482,470.14926
8,-9.081251,449.99997
8,-5.8963814,478.7234
8,-5.549698,511.36365
8,-6.400917,548.78046
8,-9.991407,592.1052
8,-12.876379,642.8571
8,-15.5362625,703.125
8,-17.622051,775.8621
8,-17.35774,865.38464
8,-13.106628,978.26086
8,-12.050423,1125.0
8,-12.151846,1000.0
8,-9.80579,899.99994
8,-9.3284645,818.1818
8,-8.986507,750.0
8,-10.985561,551.02045
8,-14.468887,435.4839
8,-16.276958,360.0
8,-10.785925,306.81818
8,-8.546864,267.32672
8,-8.079233,236.8421
8,-8.951485,241.52542
8,-12.768469,246.39769
8,-14.557707,251.4706
8,-16.171019,256.75674
8,-17.969078,262.26996
8,-20.211369,268.0251
8,-21.05373,274.03845
8,-21.59185,280.32785
8,-21.69049,286.91275
8,-20.048584,293.81445
8,-18.138977,301.05634
8,-16.341642,308.66428
8,-16.132345,316.66666
8,-17.271692,325.09506
8,-20.838284,333.98438
8,-23.28305,343.3735
8,-19.519672,353.3058
8,-17.699451,363.82977
8,-8.451225,375.0
8,-7.4167633,382.97873
8,-6.7674828,391.30435
8,-8.584484,399.99997
8,-10.423359,409.0909
8,-11.389156,418.60464
8,-16.367073,428.57144
8,-18.41732,439.02438
8,-20.065315,449.99997
8,-22.56482,461.53848
8,-20.066792,473.6842
8,-18.447971,486.48648
8,-17.446604,500.0
8,-17.799995,476.47058
8,-18.82801,455.05618
8,-17.499775,435.4839
8,-17.794975,417.5258
8,-17.620277,400.9901
8,-19.212635,385.71426
8,-14.819672,371.55963
8,-9.696468,358.40707
8,-8.999523,346.15384
8,-8.483391,336.2069
8,-12.363304,326.81564
8,-14.2882,317.93478
8,-17.752829,309.5238
8,-20.496307,301.5464
8,-21.518955,293.96985
8,-22.374683,286.7647
8,-22.520374,279.9043
8,-21.953419,273.3645
8,-21.570904,267.1233
8,-17.143862,261.1607
8,-13.559063,255.45853
8,-13.132622,250.0
8,-13.024954,259.6154
8,-18.317276,270.0
8,-19.73164,281.25
8,-19.668549,293.47827
8,-16.410894,306.81818
8,-15.329542,321.42856
8,-14.896553,337.5
8,-15.622295,355.26318
8,-19.16787,375.0
8,-24.502201,397.05884
8,-24.071701,421.875
8,-23.739075,449.99997
8,-23.833942,482.14285
8,-24.987755,519.2308
8,-22.840675,562.5
8,-18.355469,613.63635
8,-10.3274555,675.0
8,-9.284624,750.0
8,-8.993029,642.8571
8,-12.828783,562.5
8,-15.9624,500.0
8,-17.70405,449.99997
8,-13.052961,409.0909
8,-10.793201,375.0
8,-10.174265,382.97873
8,-10.730497,391.30435
8,-12.879349,399.99997
8,-14.406048,409.0909
8,-16.48259,418.60464
8,-19.111736,428.57144
8,-21.4002,439.02438
8,-22.764729,449.99997
8,-23.412708,461.53848
8,-22.663841,473.6842
8,-14.247402,486.48648
8,-13.325893,500.0
8,-12.927116,476.47058
8,-15.403967,455.05618
8,-14.894836,435.4839
8,-15.246662,417.5258
8,-16.752686,400.9901
8,-17.599726,385.71426
8,-9.949787,371.55963
8,-6.7187805,358.40707
8,-6.312191,346.15384
8,-7.1749344,358.89572
8,-10.307774,372.61145
8,-12.053459,387.41724
8,-14.478283,403.44827
8,-16.133896,420.8633
8,-18.567604,439.84964
8,-21.939049,460.6299
8,-24.317863,483.47107
8,-25.483097,508.69565
8,-25.944138,536.69727
8,-16.00652,567.9612
8,-14.567751,603.0928
8,-8.822769,642.8571
8,-8.784403,605.7692
8,-8.803293,572.7273
8,-13.556168,543.10345
8,-15.615065,516.39343
8,-12.915129,492.1875
8,-10.292915,470.14926
8,-7.607952,449.99997
8,-7.940855,483.87097
8,-8.261404,523.25586
8,-14.581348,569.62024
8,-17.623127,625.0
8,-19.850315,692.3077
8,-21.64505,775.8621
8,-22.960587,882.3529
8,-22.428642,1022.7273
8,-21.19022,1216.2162
8,-21.284573,1500.0
8,-21.154873,1227.2727
8,-13.713699,1038.4615
8,-13.190407,899.99994
8,-13.166124,978.26086
8,-18.735249,1071.4286
8,-19.144417,1184.2104
8,-18.731705,1323.5294
8,-17.876455,1500.0
8,-14.424877,750.0
8,-11.317217,500.0
8,-10.3276005,375.0
8,-10.865213,388.48923
8,-13.02701,402.98508
8,-14.779583,418.60464
8,-16.61396,435.4839
8,-18.005783,453.78152
8,-20.73565,473.6842
8,-22.213184,495.41284
8,-25.395668,519.2308
8,-26.933144,545.4545
8,-23.256874,574.4681
8,-13.191814,606.7416
8,-12.5112915,642.8571
8,-11.803017,572.7273
8,-14.450668,516.39343
8,-16.201365,470.14926
8,-18.106457,431.50684
8,-17.616095,398.7342
8,-7.80447,370.58823
8,-7.0181217,346.15384
8,-6.6464233,332.38638
8,-10.838818,319.67212
8,-12.4011,307.89474
8,-14.410118,296.9543
8,-15.809359,286.7647
8,-18.596321,277.2512
8,-19.28233,268.34863
8,-21.73938,260.0
8,-22.624794,252.15518
8,-24.506584,244.76988
8,-19.075493,237.80489
8,-12.25145,231.2253
8,-8.289919,224.99998
8,-8.170826,231.95877
8,-9.373526,239.3617
8,-13.067997,247.25275
8,-14.7520485,255.68182
8,-13.312571,264.70587
8,-13.046368,274.39023
8,-12.440903,284.81012
8,-13.4990635,296.0526
8,-14.77618,308.21918
8,-16.862852,321.42856
8,-18.103384,335.8209
8,-22.385204,351.5625
8,-24.711517,368.85248
8,-27.325161,387.93106
8,-28.085129,409.0909
8,-28.17535,432.69232
8,-25.80198,459.18365
8,-21.935822,489.13043
8,-19.467682,523.25586
8,-7.454855,562.5
8,-6.8452168,545.4545
8,-6.63118,529.41174
8,-12.098379,514.2857
8,-13.599806,500.0
8,-14.309675,486.48648
8,-9.331226,473.6842
8,-6.0689735,461.53848
8,-5.706459,449.99997
8,-5.959091,454.54547
8,-7.463915,459.18365
8,-9.53253,463.91754
8,-11.259174,468.74997
8,-15.802317,473.6842
8,-18.69733,478.7234
8,-20.35175,483.87097
8,-19.658909,489.13043
8,-10.995314,494.5055
8,-9.120417,500.0
8,-7.928583,482.14285
8,-6.1732044,465.51724
8,-6.9824677,449.99997
8,-7.2492104,435.4839
8,-9.425957,421.875
8,-11.017773,409.0909
8,-11.916372,397.05884
8,-6.6690273,385.71426
8,-5.335436,375.0
8,-5.3963165,385.71426
8,-8.269457,397.05884
8,-11.871342,409.0909
8,-12.913151,421.875
8,-14.490829,435.4839
8,-16.930231,449.99997
8,-17.439465,465.51724
8,-18.414673,482.14285
8,-17.84314,500.0
8,-14.856771,519.2308
8,-13.166027,540.0
8,-12.063856,562.5
8,-12.210609,521.73914
8,-13.406107,486.48648
8,-14.834862,455.69623
8,-17.748512,428.57144
8,-21.283737,404.49442
8,-11.566765,382.97873
8,-7.837364,363.63635
8,-3.5027294,346.15384
8,-2.3804321,338.15027
8,-2.4764957,330.50848
8,-4.1068115,323.20444
8,-7.878937,316.21622
8,-9.643785,309.5238
8,-12.322449,303.1088
8,-14.413122,296.9543
8,-17.412777,291.0448
8,-20.007881,285.36584
8,-21.07619,279.9043
8,-10.877262,274.6479
8,-8.744471,269.58527
8,-6.4860096,264.70587
8,-4.435396,272.242
8,-4.8400955,280.2198
8,-3.7836018,288.67923
8,-5.9339066,297.66537
8,-4.3817863,307.2289
8,-5.273327,317.4274
8,-4.7734203,328.32617
8,-6.6426964,340.0
8,-8.228006,352.53458
8,-12.169533,366.02872
8,-14.513445,380.59702
8,-15.365517,396.37305
8,-17.39584,413.5135
8,-18.143534,432.2034
8,-19.349503,452.66272
8,-16.82374,475.15527
8,-12.808594,500.0
8,-11.506878,482.14285
8,-10.298054,465.51724
8,-11.754036,449.99997
8,-11.105175,435.4839
8,-13.3456745,421.875
8,-12.971144,409.0909
8,-10.820868,397.05884
8,-6.8763943,385.71426
8,-3.1565056,375.0
8,-2.8179932,362.4161
8,-2.7347088,350.64935
8,-5.9528637,339.62265
8,-7.502489,329.2683
