BeanCount,rms_db,shake_rate_bpm
1000,-27.611084,562.5
1000,-20.4892,562.5
1000,-15.802123,562.5
1000,-10.826709,553.8461
1000,-7.3471003,545.4545
1000,-7.074935,537.3134
1000,-7.9347982,529.41174
1000,-11.564952,521.73914
1000,-11.862397,514.2857
1000,-7.280919,507.04227
1000,-3.9910212,500.0
1000,-3.767169,482.14285
1000,-4.895875,465.51724
1000,-10.856235,449.99997
1000,-17.14524,435.4839
1000,-20.223267,421.875
1000,-22.277462,409.0909
1000,-21.980164,397.05884
1000,-17.76524,385.71426
1000,-16.706371,375.0
1000,-14.2758875,382.97873
1000,-14.50965,391.30435
1000,-14.45341,399.99997
1000,-16.405632,409.0909
1000,-18.500397,418.60464
1000,-20.513409,428.57144
1000,-22.413239,439.02438
1000,-23.629677,449.99997
1000,-24.994686,461.53848
1000,-16.178299,473.6842
1000,-8.17575,486.48648
1000,-3.740346,500.0
1000,-2.1839952,487.95178
1000,-2.8095407,476.47058
1000,-5.7860518,465.51724
1000,-12.708947,455.05618
1000,-17.989002,445.05496
1000,-19.545506,435.4839
1000,-18.647812,426.3158
1000,-14.384839,417.5258
1000,-12.325133,409.0909
1000,-10.348371,415.9664
1000,-10.560472,423.07693
1000,-11.6690855,430.43478
1000,-14.700772,438.0531
1000,-17.920395,445.94592
1000,-20.257114,454.12845
1000,-20.378178,462.61685
1000,-19.68219,471.4286
1000,-14.529113,480.58252
1000,-7.4131727,490.099
1000,-2.7069483,500.0
1000,-2.144517,500.0
1000,-2.554656,500.0
1000,-6.7317953,500.0
1000,-10.761132,500.0
1000,-14.334731,500.0
1000,-18.154556,500.0
1000,-18.198795,500.0
1000,-16.630314,500.0
1000,-13.9321375,500.0
1000,-12.687795,487.95178
1000,-12.994859,476.47058
1000,-14.935071,465.51724
1000,-18.369247,455.05618
1000,-20.650024,445.05496
1000,-21.670063,435.4839
1000,-21.817608,426.3158
1000,-17.840794,417.5258
1000,-8.335578,409.0909
1000,-4.6501017,415.9664
1000,-2.68044,423.07693
1000,-3.1108408,430.43478
1000,-5.2843847,438.0531
1000,-11.505893,445.94592
1000,-16.305485,454.12845
1000,-18.109528,462.61685
1000,-18.045277,471.4286
1000,-15.956433,480.58252
1000,-12.811807,490.099
1000,-10.325009,500.0
1000,-9.017734,493.90247
1000,-8.857541,487.95178
1000,-10.317357,482.14285
1000,-12.833016,476.47058
1000,-17.16269,470.93027
1000,-19.286774,465.51724
1000,-12.383159,460.2273
1000,-8.391124,455.05618
1000,-2.8920774,449.99997
1000,-2.2647734,454.54547
1000,-2.786744,459.18365
1000,-6.421687,463.91754
1000,-12.194421,468.74997
1000,-15.424504,473.6842
1000,-17.771076,478.7234
1000,-17.901787,483.87097
1000,-16.150623,489.13043
1000,-14.100602,494.5055
1000,-12.804219,500.0
1000,-12.767402,493.90247
1000,-13.460101,487.95178
1000,-16.197826,482.14285
1000,-19.24776,476.47058
1000,-20.906029,470.93027
1000,-21.765583,465.51724
1000,-16.185097,460.2273
1000,-9.119216,455.05618
1000,-8.443597,449.99997
1000,-7.796771,459.18365
1000,-11.158874,468.74997
1000,-12.750487,478.7234
1000,-16.818096,489.13043
1000,-20.069096,500.0
1000,-22.769253,511.36365
1000,-24.767246,523.25586
1000,-21.474575,535.7143
1000,-19.431908,548.78046
1000,-17.2827,562.5
1000,-17.283596,537.3134
1000,-15.58483,514.2857
1000,-16.551197,493.15067
1000,-16.47303,473.6842
1000,-19.382488,455.69623
1000,-16.459656,439.02438
1000,-10.179742,423.52942
1000,-5.988269,409.0909
1000,-3.5996714,419.49155
1000,-3.694869,430.43478
1000,-5.5823774,441.96426
1000,-10.488673,454.12845
1000,-15.238997,466.98114
1000,-17.909634,480.58252
1000,-17.207092,495.0
1000,-17.262661,510.30927
1000,-14.372054,526.5957
1000,-12.33612,543.95605
1000,-11.32767,562.5
1000,-11.576283,545.4545
1000,-12.392928,529.41174
1000,-14.417884,514.2857
1000,-16.400475,500.0
1000,-20.342953,486.48648
1000,-20.187237,473.6842
1000,-12.89659,461.53848
1000,-9.02019,449.99997
1000,-4.4771986,454.54547
1000,-3.6750956,459.18365
1000,-4.13799,463.91754
1000,-6.4499655,468.74997
1000,-11.998599,473.6842
1000,-16.73357,478.7234
1000,-18.717121,483.87097
1000,-16.913033,489.13043
1000,-13.764674,494.5055
1000,-10.689721,500.0
1000,-10.28231,493.90247
1000,-9.478057,487.95178
1000,-11.8718405,482.14285
1000,-12.9704275,476.47058
1000,-17.24376,470.93027
1000,-19.487171,465.51724
1000,-16.794617,460.2273
1000,-9.148189,455.05618
1000,-6.3908873,449.99997
1000,-4.340461,454.54547
1000,-4.844352,459.18365
1000,-6.3622904,463.91754
1000,-12.300208,468.74997
1000,-16.089931,473.6842
1000,-18.125404,478.7234
1000,-19.12051,483.87097
1000,-16.97203,489.13043
1000,-11.803489,494.5055
1000,-10.251292,500.0
1000,-9.989564,500.0
1000,-11.680676,500.0
1000,-14.633725,500.0
1000,-16.843773,500.0
1000,-20.000015,500.0
1000,-21.153706,500.0
1000,-14.121974,500.0
1000,-8.507667,500.0
1000,-5.826316,500.0
1000,-5.0589437,500.0
1000,-6.4814997,500.0
1000,-9.294993,500.0
1000,-14.08072,500.0
1000,-17.833084,500.0
1000,-20.13021,500.0
1000,-18.719143,500.0
1000,-15.095803,500.0
1000,-10.679248,500.0
1000,-9.059403,493.90247
1000,-8.656621,487.95178
1000,-10.451457,482.14285
1000,-14.296184,476.47058
1000,-17.32648,470.93027
1000,-19.4878,465.51724
1000,-20.117016,460.2273
1000,-13.9152975,455.05618
1000,-7.7965803,449.99997
1000,-5.1821585,459.18365
1000,-4.744279,468.74997
1000,-6.0020857,478.7234
1000,-10.392507,489.13043
1000,-15.279487,500.0
1000,-18.414764,511.36365
1000,-20.518925,523.25586
1000,-18.24139,535.7143
1000,-16.59708,548.78046
1000,-14.175172,562.5
1000,-12.779834,545.4545
1000,-13.264602,529.41174
1000,-14.785592,514.2857
1000,-17.788296,500.0
1000,-19.979294,486.48648
1000,-22.978973,473.6842
1000,-19.171715,461.53848
1000,-12.508319,449.99997
1000,-11.879277,454.54547
1000,-10.569882,459.18365
1000,-12.623771,463.91754
1000,-13.386209,468.74997
1000,-17.63694,473.6842
1000,-21.652775,478.7234
1000,-23.950146,483.87097
1000,-22.925331,489.13043
1000,-16.688099,494.5055
1000,-14.7838545,500.0
1000,-13.261067,493.90247
1000,-11.559098,487.95178
1000,-11.66051,482.14285
1000,-12.018361,476.47058
1000,-16.137993,470.93027
1000,-18.310436,465.51724
1000,-20.325748,460.2273
1000,-12.946258,455.05618
1000,-6.9389696,449.99997
1000,-3.183936,454.54547
1000,-2.109705,459.18365
1000,-2.407136,463.91754
1000,-5.0834074,468.74997
1000,-7.9737635,473.6842
1000,-14.5070715,478.7234
1000,-16.228512,483.87097
1000,-16.217045,489.13043
1000,-13.282161,494.5055
1000,-11.32216,500.0
1000,-9.376962,493.90247
1000,-7.5939207,487.95178
1000,-7.547021,482.14285
1000,-8.219455,476.47058
1000,-11.063588,470.93027
1000,-14.970626,465.51724
1000,-14.319127,460.2273
1000,-8.715997,455.05618
1000,-5.4549055,449.99997
1000,-3.8353205,454.54547
1000,-3.8930864,459.18365
1000,-5.4206724,463.91754
1000,-9.437882,468.74997
1000,-13.900069,473.6842
1000,-16.762081,478.7234
1000,-18.549698,483.87097
1000,-17.226006,489.13043
1000,-12.963141,494.5055
1000,-10.649421,500.0
1000,-8.42172,487.95178
1000,-8.585937,476.47058
1000,-9.027593,465.51724
1000,-12.896396,455.05618
1000,-15.877011,445.05496
1000,-20.179195,435.4839
1000,-18.938564,426.3158
1000,-11.792596,417.5258
1000,-5.7849913,409.0909
1000,-2.517333,419.49155
1000,-2.0011673,430.43478
1000,-3.084321,441.96426
1000,-6.8877287,454.12845
1000,-10.650199,466.98114
1000,-14.266852,480.58252
1000,-16.052353,495.0
1000,-16.651012,510.30927
1000,-10.870048,526.5957
1000,-5.4795427,543.95605
1000,-4.352681,562.5
1000,-3.603362,486.48648
1000,-5.3378553,428.57144
1000,-6.9028597,382.97873
1000,-10.197064,346.15384
1000,-13.342423,315.7895
1000,-12.835952,290.32257
1000,-10.972625,268.6567
1000,-3.1417532,250.0
1000,-0.57703495,251.5528
1000,0.0,253.125
1000,-1.5355043,254.71698
1000,-5.687953,256.32913
1000,-9.616208,257.9618
1000,-13.426471,259.6154
1000,-15.551904,261.2903
1000,-15.180087,262.987
1000,-15.0049925,264.70587
1000,-14.631564,266.44736
1000,-13.722127,268.2119
1000,-13.775773,270.0
1000,-13.645329,271.81207
1000,-15.296081,273.64865
1000,-16.435669,275.51022
1000,-17.375755,277.39725
1000,-13.600886,279.31036
1000,-9.316215,281.25
1000,-7.9592047,293.87756
1000,-7.5962095,307.69232
1000,-9.325292,322.86996
1000,-11.503058,339.62265
1000,-14.867946,358.20895
1000,-17.662312,378.9474
1000,-20.251945,402.23462
1000,-22.433548,428.57144
1000,-24.599983,458.59875
1000,-25.800041,493.15067
1000,-26.111614,533.3334
1000,-26.149296,580.64514
1000,-26.143047,637.16815
1000,-24.518051,705.8823
1000,-21.62136,791.20874
1000,-20.227032,899.99994
1000,-20.068558,725.80646
1000,-21.247257,608.1081
1000,-19.88216,523.25586
1000,-14.605699,459.18365
1000,-12.58328,409.0909
1000,-10.554206,419.49155
1000,-11.034198,430.43478
1000,-12.015336,441.96426
1000,-13.862563,454.12845
1000,-17.787231,466.98114
1000,-21.037407,480.58252
1000,-23.621647,495.0
1000,-25.73024,510.30927
1000,-24.34436,526.5957
1000,-18.737629,543.95605
1000,-15.725268,562.5
1000,-13.946088,521.73914
1000,-13.216367,486.48648
1000,-13.574981,455.69623
1000,-15.269961,428.57144
1000,-17.930511,404.49442
1000,-15.790284,382.97873
1000,-9.429362,363.63635
1000,-5.055236,346.15384
1000,-3.1075964,356.7073
1000,-3.1331053,367.92453
1000,-5.0891466,379.87012
1000,-10.194409,392.61746
1000,-13.242385,406.25
1000,-16.456715,420.8633
1000,-18.933666,436.56717
1000,-21.281624,453.48837
1000,-22.044415,471.7742
1000,-22.406963,491.59662
1000,-20.64618,513.1579
1000,-19.538956,536.69727
1000,-18.543728,562.5
1000,-17.084919,537.3134
1000,-16.77832,514.2857
1000,-16.831608,493.15067
1000,-18.57402,473.6842
1000,-19.538277,455.69623
1000,-13.266208,439.02438
1000,-9.570342,423.52942
1000,-7.2942095,409.0909
1000,-6.7016916,419.49155
1000,-8.311889,430.43478
1000,-11.660144,441.96426
1000,-15.604541,454.12845
1000,-18.565243,466.98114
1000,-20.303028,480.58252
1000,-21.78072,495.0
1000,-21.909203,510.30927
1000,-18.26614,526.5957
1000,-16.084698,543.95605
1000,-14.872964,562.5
1000,-12.840709,545.4545
1000,-13.206187,529.41174
1000,-13.505382,514.2857
1000,-15.7377,500.0
1000,-18.061825,486.48648
1000,-17.624271,473.6842
1000,-10.362578,461.53848
1000,-5.646287,449.99997
1000,-3.6524553,449.99997
1000,-3.327609,449.99997
1000,-4.8089247,449.99997
1000,-7.671489,449.99997
1000,-12.4613905,449.99997
1000,-15.532931,449.99997
1000,-17.42376,449.99997
1000,-17.272324,449.99997
1000,-16.817673,449.99997
1000,-13.621343,449.99997
1000,-11.751445,449.99997
1000,-10.228583,449.99997
1000,-9.974095,449.99997
1000,-11.814359,449.99997
1000,-14.152518,449.99997
1000,-16.855862,449.99997
1000,-18.214863,449.99997
1000,-14.7852125,449.99997
1000,-9.36044,449.99997
1000,-6.421838,449.99997
1000,-5.717925,454.54547
1000,-6.12799,459.18365
1000,-8.485415,463.91754
1000,-13.117541,468.74997
1000,-17.058407,473.6842
1000,-19.709545,478.7234
1000,-21.629704,483.87097
1000,-21.353214,489.13043
1000,-21.704628,494.5055
1000,-19.18274,500.0
1000,-18.263184,487.95178
1000,-17.730164,476.47058
1000,-17.624313,465.51724
1000,-21.767235,455.05618
1000,-25.022133,445.05496
1000,-27.240768,435.4839
1000,-25.292465,426.3158
1000,-18.947212,417.5258
1000,-13.655292,409.0909
1000,-12.307246,423.07693
1000,-12.260549,438.0531
1000,-14.187442,454.12845
1000,-17.24319,471.4286
1000,-22.016106,490.099
1000,-24.88078,510.30927
1000,-25.743484,532.25806
1000,-25.693047,556.17975
1000,-24.248177,582.35297
1000,-22.662876,611.1111
1000,-20.614132,642.8571
1000,-19.087696,605.7692
1000,-18.510498,572.7273
1000,-19.299263,543.10345
1000,-21.67517,516.39343
1000,-22.503387,492.1875
1000,-19.345081,470.14926
1000,-15.7366705,449.99997
1000,-13.518359,478.7234
1000,-13.788421,511.36365
1000,-15.2663965,548.78046
1000,-18.733566,592.1052
1000,-22.097786,642.8571
1000,-25.966015,703.125
1000,-28.339748,775.8621
1000,-27.465683,865.38464
1000,-26.68694,978.26086
1000,-26.453682,1125.0
1000,-27.238842,1000.0
1000,-24.639118,899.99994
1000,-22.589054,818.1818
1000,-22.368252,750.0
1000,-23.747204,658.5366
1000,-28.027523,586.95654
1000,-30.591866,529.41174
1000,-24.383907,482.14285
1000,-21.904102,442.62296
1000,-16.29927,409.0909
1000,-14.24491,415.9664
1000,-14.017993,423.07693
1000,-16.165154,430.43478
1000,-20.561417,438.0531
1000,-24.534035,445.94592
1000,-26.936295,454.12845
1000,-28.106209,462.61685
1000,-29.468067,471.4286
1000,-27.989681,480.58252
1000,-27.76765,490.099
1000,-25.942131,500.0
1000,-25.651653,482.14285
1000,-24.647163,465.51724
1000,-25.041492,449.99997
1000,-23.202732,435.4839
1000,-23.952728,421.875
1000,-24.106743,409.0909
1000,-21.167511,397.05884
1000,-17.055851,385.71426
1000,-11.505521,375.0
1000,-10.537433,388.48923
1000,-10.5826235,402.98508
1000,-13.411246,418.60464
1000,-14.404206,435.4839
1000,-17.353233,453.78152
1000,-21.57331,473.6842
1000,-23.318333,495.41284
1000,-25.078354,519.2308
1000,-25.609913,545.4545
1000,-19.258198,574.4681
1000,-15.948543,606.7416
1000,-14.926814,642.8571
1000,-13.865237,605.7692
1000,-15.313546,572.7273
1000,-16.01476,543.10345
1000,-17.258434,516.39343
1000,-14.776509,492.1875
1000,-7.3212385,470.14926
1000,-3.6845083,449.99997
1000,-2.515706,449.99997
1000,-2.7947874,449.99997
1000,-5.454467,449.99997
1000,-8.112163,449.99997
1000,-12.017243,449.99997
1000,-14.947856,449.99997
1000,-17.114601,449.99997
1000,-15.128129,449.99997
1000,-12.553882,449.99997
1000,-10.065553,449.99997
1000,-8.245299,441.17645
1000,-7.3187323,432.69232
1000,-7.7114058,424.52832
1000,-9.18324,416.6667
1000,-11.156035,409.0909
1000,-12.588494,401.78574
1000,-14.7089815,394.73685
1000,-9.719043,387.93106
1000,-4.006778,381.35596
1000,-1.8863344,375.0
1000,-1.4300356,385.71426
1000,-3.2917738,397.05884
1000,-7.2713594,409.0909
1000,-10.986131,421.875
1000,-13.614869,435.4839
1000,-14.168323,449.99997
1000,-14.430224,465.51724
1000,-14.086537,482.14285
1000,-14.872155,500.0
1000,-11.069579,519.2308
1000,-9.005713,540.0
1000,-8.257089,562.5
1000,-8.509805,537.3134
1000,-10.792794,514.2857
1000,-13.127513,493.15067
1000,-14.875596,473.6842
1000,-17.10498,455.69623
1000,-17.67799,439.02438
1000,-13.169768,423.52942
1000,-4.278058,409.0909
1000,-1.419426,415.9664
1000,-0.14668179,423.07693
1000,-0.89686394,430.43478
1000,-3.4588652,438.0531
1000,-7.324584,445.94592
1000,-10.329976,454.12845
1000,-13.504283,462.61685
1000,-15.392768,471.4286
1000,-15.459304,480.58252
1000,-12.293942,490.099
1000,-10.623498,500.0
1000,-9.692786,493.90247
1000,-9.603398,487.95178
1000,-9.793981,482.14285
1000,-10.685277,476.47058
1000,-13.540128,470.93027
1000,-15.489888,465.51724
