BeanCount,rms_db,shake_rate_bpm
2,-80.0,224.99998
2,-80.0,224.99998
2,-80.0,224.99998
2,-80.0,224.99998
2,-52.03304,224.99998
2,-47.213078,224.99998
2,-44.24399,224.99998
2,-40.908463,231.95877
2,-39.384098,239.3617
2,-38.785732,247.25275
2,-31.121033,255.68182
2,-28.68378,264.70587
2,-27.836643,274.39023
2,-27.97585,284.81012
2,-28.557919,296.0526
2,-27.262135,308.21918
2,-26.258175,321.42856
2,-26.02496,335.8209
2,-27.701756,351.5625
2,-26.996681,368.85248
2,-27.403233,387.93106
2,-27.495869,409.0909
2,-32.42313,432.69232
2,-34.844902,459.18365
2,-35.262505,489.13043
2,-20.490356,523.25586
2,-19.684036,562.5
2,-12.713472,529.41174
2,-9.517946,500.0
2,-9.115801,473.6842
2,-10.720051,449.99997
2,-16.351116,428.57144
2,-17.112307,409.0909
2,-9.17178,391.30435
2,-8.767906,375.0
2,-8.896088,391.30435
2,-14.869261,409.0909
2,-17.200047,428.57144
2,-16.723799,449.99997
2,-18.172394,473.6842
2,-18.484642,500.0
2,-21.529858,529.41174
2,-23.552113,562.5
2,-25.034264,600.0
2,-27.302692,642.8571
2,-7.5663605,692.3077
2,-6.890835,750.0
2,-6.681118,627.907
2,-10.869835,540.0
2,-16.536684,473.6842
2,-6.9262257,421.875
2,-4.904478,380.2817
2,-4.7310524,346.15384
2,-7.282547,336.2069
2,-13.359816,326.81564
2,-16.707975,317.93478
2,-19.714832,309.5238
2,-23.031769,301.5464
2,-25.195835,293.96985
2,-27.567245,286.7647
2,-28.695477,279.9043
2,-29.987637,273.3645
2,-30.246655,267.1233
2,-9.541552,261.1607
2,-6.58008,255.45853
2,-6.189234,250.0
2,-6.98497,257.9618
2,-9.336443,266.44736
2,-7.1270084,275.51022
2,-6.3868084,285.21127
2,-4.654125,295.62042
2,-6.1982613,306.81818
2,-6.974579,318.89764
2,-10.555626,331.9672
2,-14.369278,346.15384
2,-12.1270275,361.60715
2,-12.399109,378.50467
2,-12.708847,397.05884
2,-19.441227,417.5258
2,-22.659882,440.21738
2,-24.756477,465.51724
2,-26.119507,493.90247
2,-8.883156,525.974
2,-6.405159,562.5
2,-4.742197,529.41174
2,-5.6419487,500.0
2,-7.037937,473.6842
2,-10.91724,449.99997
2,-13.583836,428.57144
2,-13.321896,409.0909
2,-7.1344414,391.30435
2,-6.591011,375.0
2,-5.9941216,372.4138
2,-9.446793,369.863
2,-10.624912,367.34695
2,-14.438606,364.86487
2,-16.94914,362.4161
2,-19.052048,360.0
2,-21.162392,357.6159
2,-22.623936,355.26318
2,-22.322803,352.94116
2,-11.912874,350.64935
2,-9.168301,348.3871
2,-6.4598484,346.15384
2,-4.4866467,325.0
2,-5.6490707,306.28275
2,-5.999832,289.60397
2,-13.73391,274.6479
2,-17.599222,261.1607
2,-19.56773,248.93617
2,-21.141457,237.80489
2,-22.495213,227.62646
2,-24.123333,218.28358
2,-27.163822,209.67741
2,-14.08247,201.72414
2,-13.098249,194.35217
2,-11.7367935,187.5
2,-13.814413,189.4737
2,-14.6218815,191.48936
2,-16.723013,193.54839
2,-18.524784,195.65218
2,-20.510464,197.80219
2,-21.559998,199.99998
2,-19.390965,202.24721
2,-15.740236,204.54546
2,-8.870634,206.89656
2,-7.0177574,209.30232
2,-6.726534,211.76471
2,-8.0457535,214.28572
2,-7.9259815,216.86746
2,-8.32128,219.51219
2,-8.666763,222.22221
2,-15.529055,224.99998
2,-18.80965,227.84811
2,-22.046219,230.76924
2,-24.184227,233.76624
2,-26.073727,236.8421
2,-28.240437,240.0
2,-9.189518,243.24324
2,-5.0594597,246.57533
2,-4.160551,250.0
2,-4.9802246,259.6154
2,-5.5274334,270.0
2,-5.310789,281.25
2,-4.4927387,293.47827
2,-4.4796314,306.81818
2,-5.35795,321.42856
2,-5.947155,337.5
2,-7.573742,355.26318
2,-8.9691925,375.0
2,-9.432604,397.05884
2,-14.313395,421.875
2,-16.359825,449.99997
2,-19.569595,482.14285
2,-23.4011,519.2308
2,-24.77032,562.5
2,-25.160233,613.63635
2,-7.6532364,675.0
2,-4.7357845,750.0
2,-3.9247398,449.99997
2,-5.566231,321.42856
2,-7.4106483,250.0
2,-6.957697,204.54546
2,-5.668001,173.07692
2,-5.376587,150.0
2,-6.4578476,153.40909
2,-11.299156,156.97675
2,-14.378384,160.71428
2,-15.885349,164.63416
2,-19.272182,168.75
2,-21.465588,173.07692
2,-22.820805,177.63159
2,-24.726318,182.43243
2,-23.273285,187.5
2,-19.990215,192.85713
2,-16.195364,198.52942
2,-11.86804,204.54546
2,-11.206125,210.9375
2,-11.144823,217.74194
2,-12.54826,224.99998
2,-13.454086,232.75862
2,-13.643818,241.07143
2,-12.077919,250.0
2,-12.447292,259.6154
2,-12.3648205,270.0
2,-16.229763,281.25
2,-16.199781,293.47827
2,-16.77816,306.81818
2,-19.001572,321.42856
2,-22.748814,337.5
2,-26.628956,355.26318
2,-29.292988,375.0
2,-9.764151,397.05884
2,-8.436958,421.875
2,-8.148441,449.99997
2,-8.200207,432.69232
2,-16.247171,416.6667
2,-18.771168,401.78574
2,-21.404179,387.93106
2,-22.59821,375.0
2,-21.414013,362.90323
2,-19.049412,351.5625
2,-14.818882,340.9091
