BeanCount,rms_db,shake_rate_bpm
128,-37.993874,642.8571
128,-35.252785,642.8571
128,-34.04287,642.8571
128,-33.2614,630.0
128,-33.608765,617.64703
128,-34.456734,605.7692
128,-36.78727,594.33966
128,-35.81862,583.3333
128,-32.354134,572.7273
128,-30.719492,562.5
128,-30.177221,553.8461
128,-30.419909,545.4545
128,-31.132303,537.3134
128,-32.215546,529.41174
128,-34.454575,521.73914
128,-34.03926,514.2857
128,-31.706953,507.04227
128,-30.828821,500.0
128,-30.912691,435.4839
128,-28.821203,385.71426
128,-27.83795,346.15384
128,-27.123816,313.9535
128,-26.98503,287.23404
128,-26.835001,264.70587
128,-22.120127,245.45454
128,-16.169802,228.81355
128,-11.170652,214.28572
128,-10.125498,219.25754
128,-10.483545,224.46556
128,-13.066307,229.927
128,-16.251415,235.66084
128,-19.323462,241.68797
128,-21.476393,248.0315
128,-23.466005,254.71698
128,-24.018133,261.77286
128,-24.596739,269.23077
128,-23.853086,277.1261
128,-22.746237,285.49847
128,-19.735167,294.39252
128,-17.405869,303.85852
128,-14.038111,313.9535
128,-13.400372,324.74225
128,-14.151447,336.29892
128,-16.567987,348.7085
128,-17.155478,362.06897
128,-10.786177,376.49405
128,-6.82012,392.1162
128,-5.4295006,409.0909
128,-5.4178543,415.9664
128,-5.6353054,423.07693
128,-7.0481453,430.43478
128,-8.13339,438.0531
128,-14.933136,445.94592
128,-17.93945,454.12845
128,-20.472845,462.61685
128,-20.667303,471.4286
128,-18.670013,480.58252
128,-16.87042,490.099
128,-14.123213,500.0
128,-11.786215,487.95178
128,-9.091116,476.47058
128,-7.9531384,465.51724
128,-6.5105,455.05618
128,-7.391531,445.05496
128,-8.304785,435.4839
128,-6.7786274,426.3158
128,-4.7032375,417.5258
128,-3.0983658,409.0909
128,-3.4730244,415.9664
128,-4.6316547,423.07693
128,-7.3642445,430.43478
128,-11.139572,438.0531
128,-15.040516,445.94592
128,-17.760466,454.12845
128,-19.999933,462.61685
128,-20.799925,471.4286
128,-16.057322,480.58252
128,-9.732395,490.099
128,-7.3727436,500.0
128,-5.77479,476.47058
128,-5.2805386,455.05618
128,-7.0023193,435.4839
128,-8.814178,417.5258
128,-12.158194,400.9901
128,-14.193407,385.71426
128,-14.229418,371.55963
128,-10.965763,358.40707
128,-6.093029,346.15384
128,-4.121868,326.81564
128,-3.4022503,309.5238
128,-4.404459,293.96985
128,-6.497343,279.9043
128,-9.488092,267.1233
128,-12.677031,255.45853
128,-16.144444,244.76988
128,-17.964163,234.93976
128,-19.82522,225.86871
128,-22.163183,217.4721
128,-20.795153,209.67741
128,-15.683506,202.42213
128,-14.80979,195.65218
128,-14.602644,200.19342
128,-16.323345,204.95049
128,-18.886992,209.93916
128,-19.90914,215.17673
128,-19.504053,220.68231
128,-18.925608,226.47702
128,-18.202023,232.58426
128,-18.302568,239.03001
128,-18.055408,245.84323
128,-19.618635,253.05623
128,-20.463972,260.7053
128,-25.480062,268.83118
128,-26.638315,277.4799
128,-27.537474,286.70358
128,-28.504362,296.56158
128,-27.887102,307.12167
128,-26.741652,318.46155
128,-25.232103,330.67093
128,-24.495344,343.85382
128,-23.866919,358.1315
128,-21.014826,373.6462
128,-18.656298,390.566
128,-17.10588,409.0909
128,-16.971323,415.9664
128,-18.214014,423.07693
128,-20.09204,430.43478
128,-22.432035,438.0531
128,-25.487223,445.94592
128,-28.129625,454.12845
128,-29.25424,462.61685
128,-29.325815,471.4286
128,-28.808706,480.58252
128,-27.914686,490.099
128,-25.944899,500.0
128,-23.780718,465.51724
128,-23.327688,435.4839
128,-22.025976,409.0909
128,-22.937265,385.71426
128,-23.725721,364.86487
128,-24.97117,346.15384
128,-23.223646,329.2683
128,-21.814344,313.9535
128,-20.376703,300.0
128,-19.798784,302.69058
128,-18.399244,305.42984
128,-17.355314,308.21918
128,-16.597448,311.0599
128,-17.080513,313.9535
128,-18.0732,316.9014
128,-20.130987,319.9052
128,-22.093863,322.9665
128,-24.90368,326.08694
128,-26.93743,329.2683
128,-27.687452,332.5123
128,-25.772982,335.8209
128,-21.547281,339.19598
128,-17.925308,342.6396
128,-16.333673,346.15384
128,-16.601921,352.40964
128,-16.625986,358.89572
128,-18.884005,365.625
128,-19.827147,372.61145
128,-21.295507,379.87012
128,-24.757738,387.41724
128,-25.71173,395.2703
128,-28.211405,403.44827
128,-30.497313,411.97183
128,-32.59719,420.8633
128,-28.529703,430.14706
128,-24.927374,439.84964
128,-23.374277,449.99997
128,-22.834433,441.17645
128,-22.990698,432.69232
128,-21.222128,424.52832
128,-17.241106,416.6667
128,-15.83124,409.0909
128,-15.591669,401.78574
128,-16.606432,394.73685
128,-17.5073,387.93106
128,-10.437311,381.35596
128,-8.517523,375.0
128,-7.468151,385.71426
128,-8.86096,397.05884
128,-10.473234,409.0909
128,-12.808245,421.875
128,-15.698683,435.4839
128,-18.492931,449.99997
128,-19.76925,465.51724
128,-20.613802,482.14285
128,-21.127005,500.0
128,-19.624495,519.2308
128,-13.774876,540.0
128,-12.1803055,562.5
128,-11.075624,507.04227
128,-11.387915,461.53848
128,-11.904655,423.52942
128,-12.673281,391.30435
128,-14.987249,363.63635
128,-12.641464,339.62265
128,-10.517912,318.58408
128,-7.422632,300.0
128,-6.032732,297.35684
128,-4.4846096,294.75983
128,-5.258732,292.2078
128,-6.2208576,289.6996
128,-11.124786,287.23404
128,-14.041782,284.81012
128,-17.34238,282.4268
128,-19.30417,280.08298
128,-20.498175,277.77777
128,-20.41546,275.51022
128,-18.673466,273.27936
128,-16.449123,271.08432
128,-10.407351,268.92432
128,-8.087631,266.79843
128,-7.4292088,264.70587
128,-7.937149,266.5505
128,-10.812696,268.42105
128,-11.265282,270.31802
128,-10.740358,272.242
128,-8.786879,274.19354
128,-8.41688,276.17328
128,-9.536009,278.18182
128,-12.635353,280.2198
128,-14.876654,282.28784
128,-15.876028,284.38663
128,-18.644419,286.51685
128,-19.803793,288.67923
128,-20.866919,290.8745
128,-20.377405,293.10345
128,-16.532755,295.3668
128,-14.691139,297.66537
128,-13.082443,300.0
128,-13.001274,308.21918
128,-14.007362,316.9014
128,-13.349848,326.08694
128,-11.901844,335.8209
128,-10.813509,346.15384
128,-11.112501,357.14285
128,-11.316898,368.85248
128,-13.140524,381.35596
128,-15.350088,394.73685
128,-19.231005,409.0909
128,-22.714937,424.52832
128,-24.36125,441.17645
128,-24.095678,459.18365
128,-20.14997,478.7234
128,-18.539377,500.0
128,-17.441471,493.90247
128,-15.384554,487.95178
128,-15.3784275,482.14285
128,-15.803625,476.47058
128,-20.31568,470.93027
128,-22.999239,465.51724
128,-24.02754,460.2273
128,-19.199863,455.05618
128,-13.701654,449.99997
128,-11.40674,445.54456
128,-10.20541,441.17645
128,-10.568291,436.8932
128,-12.193037,432.69232
128,-14.95986,428.57144
128,-18.146816,424.52832
128,-22.243048,420.56073
128,-20.687914,416.6667
128,-20.484983,412.84402
128,-19.909784,409.0909
128,-20.76557,415.9664
128,-19.673086,423.07693
128,-16.756056,430.43478
128,-13.464516,438.0531
128,-13.02886,445.94592
128,-13.015028,454.12845
128,-16.327118,462.61685
128,-18.466137,471.4286
128,-16.459202,480.58252
128,-12.937504,490.099
128,-11.656292,500.0
128,-10.8022,487.95178
128,-12.440435,476.47058
128,-14.0350895,465.51724
128,-17.376087,455.05618
128,-20.147284,445.05496
128,-21.483824,435.4839
128,-18.517426,426.3158
128,-18.03762,417.5258
128,-13.650755,409.0909
128,-12.893652,402.439
128,-12.146311,396.0
128,-11.455103,389.76376
128,-12.258877,383.72092
128,-11.498684,377.8626
128,-12.318834,372.18045
128,-13.255705,366.6667
128,-15.195822,361.31384
128,-13.954529,356.1151
128,-10.140802,351.06384
128,-8.416063,346.15384
128,-7.2614822,358.89572
128,-7.8592567,372.61145
128,-8.542318,387.41724
128,-11.020689,403.44827
128,-13.379454,420.8633
128,-17.485823,439.84964
128,-20.85332,460.6299
128,-22.465475,483.47107
128,-23.662806,508.69565
128,-23.099535,536.69727
128,-13.099171,567.9612
128,-11.146196,603.0928
128,-9.348198,642.8571
128,-9.861942,583.3333
128,-11.1124,533.8983
128,-13.0861225,492.1875
128,-16.269144,456.52176
128,-15.611277,425.6757
