BeanCount,amplitude_envelope,rms_db,spectral_flux,onset_strength,ioi_s,shake_rate_bpm
1024,0.009095213,-25.577356,0.0,0.0,0.08,750.0
1024,0.009451383,-23.935461,83.79215,0.0,0.08,750.0
1024,0.01005419,-20.21728,50.776917,3.4726853,0.08,750.0
1024,0.010918781,-20.548796,214.37685,1.334727,0.08444444,710.52637
1024,0.012001547,-21.02035,34.92993,2.675856,0.08888889,675.0
1024,0.013183719,-24.026842,7.583512,0.38269895,0.093333334,642.8571
1024,0.014275572,-23.769667,24.103477,0.041393876,0.09777778,613.63635
1024,0.015060953,-16.965616,262.6101,1.4558389,0.10222222,586.95654
1024,0.015382182,-15.2768135,406.7972,8.415131,0.10666667,562.5
1024,0.015225971,-15.2745075,103.12244,4.431018,0.111666664,537.3134
1024,0.014749411,-17.146055,31.408152,0.6833601,0.11666667,514.2857
1024,0.014218479,-19.94929,141.7256,0.17879021,0.12166667,493.15067
1024,0.013890742,-21.606134,26.686863,1.4098742,0.12666667,473.6842
1024,0.01389885,-24.322523,19.67967,0.47724485,0.13166666,455.69623
1024,0.014183664,-24.179453,57.56801,0.4461825,0.13666667,439.02438
1024,0.014509192,-21.816732,108.573204,2.0679636,0.14166667,423.52942
1024,0.014562162,-17.386194,156.86423,3.515094,0.14666666,409.0909
1024,0.014102907,-16.038399,318.6048,2.9470005,0.14181818,423.07693
1024,0.013107557,-16.03416,141.96387,3.5100727,0.1369697,438.0531
1024,0.01183474,-17.78718,37.701897,0.92009145,0.1321212,454.12845
1024,0.010777362,-21.463648,69.58711,0.22189485,0.12727273,471.4286
1024,0.010512408,-23.223291,38.53583,0.5508443,0.122424245,490.099
1024,0.011500275,-25.38939,18.88567,0.3260771,0.11757576,510.30927
1024,0.01389988,-29.79313,13.987686,0.3112399,0.11272727,532.25806
1024,0.017467024,-31.584726,17.607826,0.34950888,0.10787879,556.17975
1024,0.021586897,-19.123796,25.703241,0.9430243,0.1030303,582.35297
1024,0.02545453,-10.575888,548.4209,1.3205467,0.09818182,611.1111
1024,0.02835996,-8.996641,921.1258,12.582267,0.093333334,642.8571
1024,0.029962702,-8.757839,223.69414,6.2803793,0.10095238,594.33966
1024,0.030399904,-11.350607,62.098915,0.85811514,0.108571425,552.6316
1024,0.030155987,-17.12611,57.960266,0.4452091,0.11619048,516.39343
1024,0.02977887,-19.868822,64.73181,0.335605,0.123809524,484.6154
1024,0.029601106,-20.19945,47.28487,0.26508301,0.13142857,456.52176
1024,0.029598262,-16.430033,204.50601,0.46692365,0.13904762,431.50684
1024,0.029444363,-11.948517,437.73718,3.477899,0.14666666,409.0909
1024,0.028732423,-10.937241,471.22412,5.2137094,0.1430303,419.49155
1024,0.02724599,-10.9979515,181.5289,3.5114276,0.13939394,430.43478
1024,0.025144337,-12.777555,99.826004,0.8968171,0.13575758,441.96426
1024,0.022981526,-15.208836,133.24504,0.3988077,0.1321212,454.12845
1024,0.021564472,-15.77375,114.370514,0.60476613,0.12848485,466.98114
1024,0.02170358,-17.135511,145.82608,0.7904557,0.124848485,480.58252
1024,0.0239289,-18.21538,42.682755,1.1830782,0.121212125,495.0
1024,0.028254326,-21.366236,43.5946,0.26779142,0.11757576,510.30927
1024,0.034076117,-21.578642,66.76796,0.5104008,0.1139394,526.5957
1024,0.040274125,-12.393082,153.33475,1.32478,0.11030303,543.95605
1024,0.045526374,-6.482645,1069.7101,2.9324093,0.10666667,562.5
1024,0.048753016,-5.2898636,1074.2368,9.2969265,0.11,545.4545
1024,0.049499825,-5.424925,303.68268,4.50999,0.11333334,529.41174
1024,0.048048608,-8.661585,132.6322,0.5372107,0.11666667,514.2857
1024,0.045197744,-13.416431,75.4949,0.20647386,0.12,500.0
1024,0.04185702,-16.160427,64.9518,0.24566281,0.123333335,486.48648
1024,0.038671773,-16.41931,117.25964,0.16169259,0.12666667,473.6842
1024,0.035843335,-13.484987,292.08618,0.9687208,0.13,461.53848
1024,0.033203863,-10.367327,480.11133,3.4158854,0.13333334,449.99997
1024,0.030480739,-9.341158,454.02188,4.095985,0.13066667,459.18365
1024,0.027597243,-9.992861,240.02348,2.0906553,0.128,468.74997
1024,0.024844779,-11.607943,111.55445,0.43992943,0.12533334,478.7234
1024,0.022838252,-15.56506,63.508102,0.39782035,0.122666664,489.13043
1024,0.02228285,-18.344076,81.93473,0.6858817,0.12,500.0
1024,0.023659622,-20.809843,39.343925,0.59271836,0.11733333,511.36365
1024,0.026956756,-23.946196,26.323141,0.2516122,0.11466666,523.25586
1024,0.03155849,-20.219473,38.943707,0.256683,0.112,535.7143
1024,0.036359698,-12.084436,402.01056,0.7555661,0.10933334,548.78046
1024,0.04009891,-7.5485764,830.48486,8.766331,0.10666667,562.5
1024,0.041800734,-6.5337257,839.4714,6.495295,0.111666664,537.3134
1024,0.041131165,-6.960108,256.9117,2.851579,0.11666667,514.2857
1024,0.038483974,-10.164717,70.23123,0.5747044,0.12166667,493.15067
1024,0.034764618,-15.590372,76.19434,0.62613875,0.12666667,473.6842
1024,0.031002281,-18.402922,59.703094,0.26065886,0.13166666,455.69623
1024,0.027973585,-19.872488,68.76521,0.38998514,0.13666667,439.02438
1024,0.025980456,-17.51828,170.30046,0.7335087,0.14166667,423.52942
1024,0.024845026,-15.302963,236.68994,2.834029,0.14666666,409.0909
1024,0.02409874,-13.109901,312.0535,2.627558,0.1430303,419.49155
1024,0.023272887,-12.086721,259.61823,3.2270057,0.13939394,430.43478
1024,0.022165326,-12.4054165,228.91922,2.0225039,0.13575758,441.96426
1024,0.020972794,-13.592527,109.648705,0.8194894,0.1321212,454.12845
1024,0.02023624,-16.40307,105.01829,0.42816624,0.12848485,466.98114
1024,0.020622063,-18.472147,41.31791,0.61229634,0.124848485,480.58252
1024,0.02262442,-22.405481,30.293156,0.18651353,0.121212125,495.0
1024,0.026304819,-24.246763,35.96679,0.60124713,0.11757576,510.30927
1024,0.031178558,-22.392183,63.589405,0.89729774,0.1139394,526.5957
1024,0.036311544,-11.120232,399.47775,1.3262832,0.11030303,543.95605
1024,0.040616274,-8.013441,997.8826,8.001332,0.10666667,562.5
1024,0.04324142,-6.2854385,624.8067,6.866478,0.11,545.4545
1024,0.04387199,-7.025688,338.8941,2.047203,0.11333334,529.41174
1024,0.042780235,-9.341076,99.17757,0.506899,0.11666667,514.2857
1024,0.040610477,-14.997585,68.704056,0.1471563,0.12,500.0
