BeanCount,amplitude_envelope,rms_db,spectral_flux,onset_strength,ioi_s,shake_rate_bpm
16,3.0135009e-06,-80.0,0.0,0.0,0.22666667,264.70587
16,2.7592823e-06,-80.0,0.0,0.0,0.22666667,264.70587
16,1.4692764e-06,-80.0,0.0,0.0,0.22666667,264.70587
16,3.934764e-08,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0,-80.0,0.0,0.0,0.22666667,264.70587
16,5.5419275e-07,-80.0,0.0,0.0,0.22666667,264.70587
16,9.319518e-06,-80.0,0.0,0.0,0.22666667,264.70587
16,2.2250344e-05,-80.0,0.0,0.0,0.22666667,264.70587
16,3.4224257e-05,-80.0,0.0,0.0,0.22666667,264.70587
16,4.0817322e-05,-80.0,0.0,0.0,0.22666667,264.70587
16,3.719526e-05,-80.0,0.0,0.0,0.22666667,264.70587
16,1.9504114e-05,-80.0,0.0,0.0,0.22666667,264.70587
16,4.4430433e-07,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0,-80.0,0.0,0.0,0.22666667,264.70587
16,6.953231e-06,-80.0,0.0,0.0,0.22666667,264.70587
16,0.00012355283,-80.0,0.0,0.0,0.22666667,264.70587
16,0.000296279,-80.0,0.0,0.0,0.22666667,264.70587
16,0.00045466394,-80.0,0.0,0.0,0.22666667,264.70587
16,0.00053898344,-80.0,0.0,0.0,0.22666667,264.70587
16,0.00048484435,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0002427463,-80.0,0.0,0.0,0.22666667,264.70587
16,3.1984505e-06,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0,-80.0,0.0,0.0,0.22666667,264.70587
16,0.0,-80.0,0.0,0.0,0.22666667,264.70587
16,2.0735342e-06,-80.0,0.0,0.0,0.22666667,264.70587
