BeanCount,amplitude_envelope,rms_db,spectral_flux,onset_strength,ioi_s,shake_rate_bpm
128,0.003968725,-37.993874,0.0,0.0,0.093333334,642.8571
128,0.00370753,-35.252785,25.4306,0.0,0.093333334,642.8571
128,0.003452005,-34.04287,25.671768,3.0650692,0.093333334,642.8571
128,0.0032427525,-33.2614,21.95674,2.0002186,0.0952381,630.0
128,0.0031249821,-33.608765,22.39037,1.2857022,0.09714286,617.64703
128,0.0031399361,-34.456734,13.012585,1.1448338,0.099047616,605.7692
128,0.0033121286,-36.78727,8.104824,0.6292949,0.10095238,594.33966
128,0.0036361727,-35.81862,7.763177,0.7240334,0.10285714,583.3333
128,0.0040697604,-32.354134,45.458973,0.5069683,0.104761906,572.7273
128,0.004537945,-30.719492,51.351803,4.586566,0.10666667,562.5
128,0.004947969,-30.177221,28.007278,2.9669576,0.1,600.0
128,0.0052079963,-30.419909,27.952667,1.4533839,0.093333334,642.8571
128,0.005243648,-31.132303,25.072952,1.102773,0.086666666,692.3077
128,0.005011337,-32.215546,20.77599,1.1901519,0.08,750.0
128,0.0045110355,-34.454575,10.01868,1.0229886,0.07333333,818.1818
128,0.003801943,-34.03926,10.975765,0.3990534,0.06666667,899.99994
128,0.0030216237,-31.706953,50.34866,0.62984365,0.06,1000.0
128,0.0024025259,-30.828821,49.066555,3.53813,0.053333335,1125.0
128,0.0022718054,-30.912691,16.852697,3.1465704,0.05666667,1058.8235
128,0.00301748,-28.821203,29.418823,0.78590894,0.06,1000.0
128,0.0050129285,-27.83795,89.20423,1.2955768,0.06333333,947.3684
128,0.008506999,-27.123816,36.645363,3.088427,0.06666667,899.99994
128,0.013501392,-26.98503,36.642498,1.6523113,0.08533333,703.125
128,0.019652685,-26.835001,59.18602,0.9150231,0.104,576.92303
128,0.02624806,-22.120127,76.34738,1.794994,0.122666664,489.13043
128,0.03229633,-16.169802,221.76909,1.9128685,0.14133333,424.52832
128,0.036742978,-11.170652,496.8018,4.2398024,0.16,375.0
128,0.03876116,-10.125498,666.4176,5.8490505,0.15555556,385.71426
128,0.038012534,-10.483545,200.04253,3.0827305,0.15111111,397.05884
128,0.034757182,-13.066307,97.92542,0.7826922,0.14666666,409.0909
128,0.029760495,-16.251415,88.51883,0.52536106,0.14222223,421.875
128,0.024053333,-19.323462,68.80808,0.61868775,0.13777778,435.4839
128,0.018653497,-21.476393,42.375298,0.64273477,0.13333334,449.99997
128,0.014342214,-23.466005,47.80143,0.24990946,0.12888889,465.51724
128,0.011549091,-24.018133,52.40744,0.743593,0.12444445,482.14285
128,0.010355181,-24.596739,60.118614,0.93815446,0.12,500.0
128,0.010590852,-23.853086,50.233044,1.6907156,0.115555555,519.2308
128,0.011987513,-22.746237,102.132645,0.7447061,0.11111111,540.0
128,0.014337087,-19.735167,97.00837,2.5229073,0.10666667,562.5
128,0.017613774,-17.405869,256.08716,1.6615946,0.11333334,529.41174
128,0.022015765,-14.038111,280.08698,3.244028,0.12,500.0
128,0.027893867,-13.400372,390.85614,2.8231046,0.12666667,473.6842
128,0.035556983,-14.151447,97.96693,2.4086952,0.13333334,449.99997
128,0.04499382,-16.567987,110.52984,0.5051106,0.14,428.57144
128,0.055615254,-17.155478,86.730934,1.0854076,0.14666666,409.0909
128,0.06616046,-10.786177,221.60359,0.36513713,0.15333334,391.30435
128,0.074876525,-6.82012,1205.6378,2.5946105,0.16,375.0
128,0.07996656,-5.4295006,889.19385,7.1089787,0.15666667,382.97873
128,0.08014818,-5.4178543,424.78027,2.4477816,0.15333334,391.30435
128,0.075085565,-5.6353054,408.98474,0.97677314,0.15,399.99997
128,0.06554213,-7.0481453,669.40796,0.89296657,0.14666666,409.0909
128,0.05322449,-8.13339,71.28837,1.4122512,0.14333333,418.60464
128,0.040368505,-14.933136,58.291412,0.19132559,0.14,428.57144
128,0.029207967,-17.93945,64.5448,0.22011365,0.13666667,439.02438
128,0.021507552,-20.472845,75.54031,0.52569956,0.13333334,449.99997
128,0.018280808,-20.667303,68.52023,0.7057014,0.13,461.53848
128,0.019724831,-18.670013,116.61516,0.844888,0.12666667,473.6842
128,0.025339777,-16.87042,266.48242,1.7051195,0.123333335,486.48648
128,0.034166675,-14.123213,203.07782,3.2044275,0.12,500.0
128,0.045062356,-11.786215,422.1564,1.819356,0.12148148,493.90247
128,0.05693351,-9.091116,427.6176,2.7756274,0.12296297,487.95178
128,0.068871,-7.9531384,597.8613,2.323319,0.12444445,482.14285
128,0.08015421,-6.5105,549.7931,1.7037511,0.12592593,476.47058
128,0.09013378,-7.391531,392.35574,2.5087078,0.1274074,470.93027
128,0.09805608,-8.304785,162.99817,0.84100294,0.12888889,465.51724
128,0.102955185,-6.7786274,357.60974,0.33350882,0.13037036,460.2273
128,0.1037599,-4.7032375,1382.4202,1.738958,0.13185185,455.05618
128,0.09966216,-3.0983658,751.91254,4.7887707,0.13333334,449.99997
