BeanCount,amplitude_envelope,rms_db,spectral_flux,onset_strength,ioi_s,shake_rate_bpm
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,1.5305269e-06,-80.0,0.0,0.0,0.2777778,562.5
512,6.4333126e-06,-80.0,0.0,0.0,0.2777778,562.5
512,1.1707501e-05,-80.0,0.0,0.0,0.2777778,562.5
512,1.5722928e-05,-80.0,0.0,0.0,0.2777778,562.5
512,1.6533628e-05,-80.0,0.0,0.0,0.2777778,562.5
512,1.2290414e-05,-80.0,0.0,0.0,0.2777778,562.5
512,2.8060763e-06,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,2.1465685e-05,-80.0,0.0,0.0,0.2777778,562.5
512,8.808072e-05,-80.0,0.0,0.0,0.2777778,562.5
512,0.00015931898,-80.0,0.0,0.0,0.2777778,562.5
512,0.00021309915,-80.0,0.0,0.0,0.2777778,562.5
512,0.00022298789,-80.0,0.0,0.0,0.2777778,562.5
512,0.0001639266,-80.0,0.0,0.0,0.2777778,562.5
512,3.5333094e-05,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.00025406264,-80.0,0.0,0.0,0.2777778,562.5
512,0.0011356516,-80.0,0.0,0.0,0.2777778,562.5
512,0.0020889554,-80.0,0.0,0.0,0.2777778,562.5
512,0.0028214813,-80.0,0.0,0.0,0.2777778,562.5
512,0.0030032217,-80.0,0.0,0.0,0.2777778,562.5
512,0.0023483057,-80.0,0.0,0.0,0.2777778,562.5
512,0.0007741236,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-80.0,0.0,0.0,0.2777778,562.5
512,0.0,-39.538315,0.0032519088,0.0,0.2777778,562.5
512,0.0044275406,-35.225754,0.029169599,0.6068203,0.2777778,562.5
512,0.018989269,-27.441896,0.033360153,1.0,0.2986111,537.3134
512,0.042403877,-25.997942,0.07126837,0.260764,0.31944445,514.2857
512,0.07498143,-25.783625,0.016736275,0.26665348,0.3402778,493.15067
512,0.11518276,-26.457182,0.018127779,0.07388176,0.3611111,473.6842
512,0.15927328,-21.89741,0.046415817,0.034517027,0.38194442,455.69623
512,0.20158821,-15.740162,0.13879097,0.10287451,0.4027778,439.02438
512,0.23556423,-11.899887,0.26109242,0.21579419,0.4236111,423.52942
512,0.25534377,-10.361048,0.23528203,0.32844192,0.44444442,409.0909
512,0.25739422,-10.530724,0.1507409,0.15587726,0.4090909,434.2105
512,0.24148577,-10.9135,0.084916785,0.050554868,0.37373734,462.61685
512,0.21066932,-12.915293,0.122251585,0.026803873,0.33838385,495.0
512,0.17038396,-14.990938,0.04243694,0.045563422,0.30303028,532.25806
512,0.1270959,-19.242113,0.024254568,0.027545286,0.26767674,575.5814
512,0.08690963,-23.623945,0.005339268,0.05284002,0.23232321,626.5823
512,0.05455151,-28.016836,0.014697218,0.0025751179,0.19696969,687.5
512,0.032962475,-28.378027,0.018471338,0.030077476,0.16161616,761.53845
512,0.023473416,-25.386194,0.023080897,0.06994878,0.12626262,853.4483
512,0.026319124,-23.906656,0.077970564,0.08415406,0.09090909,970.5882
512,0.04116097,-23.214487,0.033311155,0.29968673,0.055555563,1125.0
512,0.06732045,-24.570936,0.016711872,0.058782935,0.04166667,1200.0
512,0.1035963,-18.143772,0.07612337,0.036260143,0.027777782,1285.7142
512,0.14779516,-17.68426,0.209234,0.16858707,0.013888891,1384.6154
512,0.1962568,-16.654705,0.02408542,0.3056554,0.0,1500.0
