BeanCount,amplitude_envelope,rms_db,spectral_flux,onset_strength,ioi_s,shake_rate_bpm
128,0.026377287,-37.993874,0.0,0.0,0.2352941,642.8571
128,0.024641309,-35.252785,0.01423286,0.0,0.2352941,642.8571
128,0.022943018,-34.04287,0.0143678365,0.33710316,0.2352941,642.8571
128,0.021552265,-33.2614,0.012288629,0.21998851,0.24369746,630.0
128,0.020769529,-33.608765,0.012531321,0.1414044,0.25210083,617.64703
128,0.020868918,-34.456734,0.007282813,0.12591138,0.26050416,605.7692
128,0.022013357,-36.78727,0.004536064,0.06921125,0.26890755,594.33966
128,0.024167048,-35.81862,0.0043448526,0.079630814,0.2773109,583.3333
128,0.027048796,-32.354134,0.025442231,0.055757508,0.28571427,572.7273
128,0.030160487,-30.719492,0.0287403,0.5044408,0.29411763,562.5
128,0.032885626,-30.177221,0.015674962,0.32631263,0.26470587,600.0
128,0.03461384,-30.419909,0.015644398,0.15984641,0.2352941,642.8571
128,0.03485079,-31.132303,0.0140326945,0.12128543,0.20588234,692.3077
128,0.033306785,-32.215546,0.011627793,0.13089557,0.17647056,750.0
128,0.029981637,-34.454575,0.0056072003,0.11251057,0.1470588,818.1818
128,0.025268804,-34.03926,0.006142857,0.043888785,0.11764707,899.99994
128,0.020082578,-31.706953,0.028178865,0.06927161,0.08823528,1000.0
128,0.015967878,-30.828821,0.027461303,0.38913146,0.058823533,1125.0
128,0.015099071,-30.912691,0.009432026,0.34606683,0.073529415,1058.8235
128,0.020055039,-28.821203,0.016464967,0.08643602,0.08823528,1000.0
128,0.03331736,-27.83795,0.049925342,0.14249043,0.10294117,947.3684
128,0.05653996,-27.123816,0.020509478,0.33967212,0.11764707,899.99994
128,0.08973413,-26.98503,0.020507874,0.18172489,0.19999997,703.125
128,0.1306174,-26.835001,0.033124913,0.10063628,0.28235292,576.92303
128,0.17445214,-22.120127,0.04272969,0.19741745,0.36470583,489.13043
128,0.21465068,-16.169802,0.12411852,0.21038155,0.44705877,424.52832
128,0.24420439,-11.170652,0.27804732,0.46630293,0.5294117,375.0
128,0.2576178,-10.125498,0.372977,0.64329165,0.5098039,385.71426
128,0.2526422,-10.483545,0.11195872,0.33904558,0.49019602,397.05884
128,0.2310062,-13.066307,0.05480637,0.086082235,0.47058818,409.0909
128,0.19779679,-16.251415,0.049541738,0.05778038,0.45098037,421.875
128,0.15986536,-19.323462,0.038510136,0.06804466,0.4313725,435.4839
128,0.1239765,-21.476393,0.023716377,0.0706894,0.4117647,449.99997
128,0.095322475,-23.466005,0.026753245,0.0274856,0.39215684,465.51724
128,0.07675858,-24.018133,0.029331112,0.08178201,0.372549,482.14285
128,0.06882351,-24.596739,0.03364686,0.10318032,0.35294113,500.0
128,0.070389844,-23.853086,0.028114159,0.18594867,0.3333333,519.2308
128,0.079672456,-22.746237,0.057161044,0.08190444,0.31372547,540.0
128,0.095288396,-19.735167,0.05429312,0.27747497,0.29411763,562.5
128,0.117066205,-17.405869,0.14332548,0.18274589,0.3235294,529.41174
128,0.1463231,-14.038111,0.15675756,0.35678545,0.35294113,500.0
128,0.18539065,-13.400372,0.21875225,0.31049135,0.3823529,473.6842
128,0.23632193,-14.151447,0.054829597,0.26491368,0.4117647,449.99997
128,0.29904187,-16.567987,0.06186074,0.055553194,0.44117644,428.57144
128,0.36963496,-17.155478,0.0485411,0.11937556,0.47058818,409.0909
128,0.43972144,-10.786177,0.124025896,0.040158596,0.49999997,391.30435
128,0.4976509,-6.82012,0.6747649,0.28536105,0.5294117,375.0
128,0.5314807,-5.4295006,0.4976592,0.78186136,0.51470584,382.97873
128,0.53268784,-5.4178543,0.23773873,0.26921248,0.49999997,391.30435
128,0.49904022,-5.6353054,0.22889836,0.107427694,0.4852941,399.99997
128,0.4356118,-7.0481453,0.37465063,0.098210454,0.47058818,409.0909
128,0.35374525,-8.13339,0.039898288,0.15532255,0.4558823,418.60464
128,0.26830068,-14.933136,0.032624222,0.021042416,0.44117644,428.57144
128,0.19412453,-17.93945,0.036124084,0.02420859,0.42647058,439.02438
