BeanCount,amplitude_envelope
4,0.0016808076
4,0.0038641293
4,0.004678824
4,0.00579282
4,0.0056822016
4,0.004723107
4,0.0046668425
4,0.006398958
4,0.010259637
4,0.012442261
4,0.010130145
4,0.0066766604
4,0.009156343
4,0.013443051
4,0.0122296065
4,0.010002093
4,0.015021318
4,0.023165634
4,0.02179955
4,0.013518746
4,0.009265101
4,0.01342394
4,0.015086361
4,0.011482759
4,0.008409997
4,0.008782436
4,0.013723133
4,0.017246768
4,0.019711446
4,0.032390118
4,0.034023374
4,0.019591084
4,0.010687254
4,0.011126773
4,0.030425668
4,0.058188487
4,0.06725538
4,0.058375135
4,0.044775482
4,0.032404795
4,0.022742113
4,0.016570749
4,0.0126808435
4,0.009939764
4,0.008720919
4,0.0056494703
4,0.0066154376
4,0.035619427
4,0.06311465
4,0.0411517
4,0.022009881
4,0.027206425
4,0.028162492
4,0.023002835
4,0.024958523
4,0.026491895
4,0.020539423
4,0.01387097
4,0.010493423
4,0.0095395865
4,0.008812629
4,0.010808372
4,0.020320788
4,0.02562869
4,0.023227446
4,0.028977169
4,0.04289884
4,0.03904305
4,0.021423902
4,0.013245975
4,0.008678323
4,0.013640136
4,0.05534108
4,0.10357162
4,0.09630504
4,0.06364934
4,0.045974582
4,0.03424617
4,0.025265325
4,0.018572314
4,0.013797378
4,0.011584099
4,0.014905089
4,0.011676725
4,0.0055253906
4,0.03872263
4,0.08230673
4,0.06488193
4,0.028941115
4,0.019615754
4,0.04717722
4,0.091779836
4,0.0896927
4,0.052050415
4,0.03396414
4,0.02745742
4,0.019191701
4,0.014258342
4,0.011536199
4,0.010336726
4,0.0073605143
4,0.00064969907
4,0.019486574
4,0.06731551
4,0.065273985
4,0.034715638
4,0.039361037
4,0.048428062
4,0.0409375
4,0.06808573
4,0.089374
4,0.085059434
4,0.081991345
4,0.05382733
4,0.03296665
4,0.026002912
4,0.017756118
4,0.011891856
4,0.010358673
4,0.010030818
4,0.010449486
4,0.013791244
4,0.0194521
4,0.01712649
4,0.026914835
4,0.06547908
4,0.077409685
4,0.049397253
4,0.0423464
4,0.04768787
4,0.03186556
4,0.017196642
4,0.036533713
4,0.0689586
4,0.07316831
4,0.071309984
4,0.06506919
4,0.047503557
4,0.038954467
4,0.038064808
4,0.03049113
4,0.01836694
4,0.012942038
4,0.011842071
4,0.0066576134
4,0.00486611
4,0.036208577
4,0.084413685
4,0.10269227
4,0.076814674
4,0.043094255
4,0.024237432
