BeanCount,amplitude_envelope
128,0.003968725
128,0.00370753
128,0.003452005
128,0.0032427525
128,0.0031249821
128,0.0031399361
128,0.0033121286
128,0.0036361727
128,0.0040697604
128,0.004537945
128,0.004947969
128,0.0052079963
128,0.005243648
128,0.005011337
128,0.0045110355
128,0.003801943
128,0.0030216237
128,0.0024025259
128,0.0022718054
128,0.00301748
128,0.0050129285
128,0.008506999
128,0.013501392
128,0.019652685
128,0.02624806
128,0.03229633
128,0.036742978
128,0.03876116
128,0.038012534
128,0.034757182
128,0.029760495
128,0.024053333
128,0.018653497
128,0.014342214
128,0.011549091
128,0.010355181
128,0.010590852
128,0.011987513
128,0.014337087
128,0.017613774
128,0.022015765
128,0.027893867
128,0.035556983
128,0.04499382
128,0.055615254
128,0.06616046
128,0.074876525
128,0.07996656
128,0.08014818
128,0.075085565
128,0.06554213
128,0.05322449
128,0.040368505
128,0.029207967
128,0.021507552
128,0.018280808
128,0.019724831
128,0.025339777
128,0.034166675
128,0.045062356
128,0.05693351
128,0.068871
128,0.08015421
128,0.09013378
128,0.09805608
128,0.102955185
128,0.1037599
128,0.09966216
128,0.09058844
128,0.07750834
128,0.062393595
128,0.047815513
128,0.0363255
128,0.02982409
128,0.02909456
128,0.03361419
128,0.041693967
128,0.05093475
128,0.05890895
128,0.063881926
128,0.06532684
128,0.06403895
128,0.061800454
128,0.060696825
128,0.06231883
128,0.06713213
128,0.07423622
128,0.08161539
128,0.08681162
128,0.087765455
128,0.083487935
128,0.07432418
128,0.061768785
128,0.04796393
128,0.03509161
128,0.02485903
128,0.018194415
128,0.015178481
128,0.01517975
128,0.017131899
128,0.019870225
128,0.022430928
128,0.024224946
128,0.025049932
128,0.02497913
128,0.024206603
128,0.022922333
128,0.021253748
128,0.019270198
128,0.017025346
128,0.014606501
128,0.012163671
128,0.009905015
128,0.008066727
128,0.006874358
128,0.006504954
128,0.007053914
128,0.008509012
128,0.010733448
128,0.013461204
128,0.01631154
128,0.018831717
128,0.020572698
128,0.02118953
128,0.020536989
128,0.018720789
128,0.016079446
128,0.013100848
128,0.010302025
128,0.00810976
128,0.0067747827
128,0.0063386387
128,0.0066541876
128,0.0074476684
128,0.008404838
128,0.009260899
128,0.009873691
128,0.010262062
128,0.010595688
128,0.011134938
128,0.012134962
128,0.013740282
128,0.015906047
128,0.01837814
128,0.020740917
128,0.02251643
128,0.02328943
128,0.02282751
128,0.021163443
128,0.018612329
128,0.015713127
128,0.0131071005
128,0.011383883
128,0.010934054
128,0.011846312
128,0.013877885
128,0.01651019
128,0.019079631
128,0.020949302
128,0.021668928
128,0.021070903
128,0.019276807
128,0.016631156
128,0.013598672
128,0.010655409
128,0.008198723
128,0.006490957
128,0.0056398553
128,0.005613899
128,0.0062880456
128,0.0075108535
128,0.009176942
128,0.011281154
128,0.013931241
128,0.017311927
128,0.021610988
128,0.026923414
128,0.03314735
128,0.039889976
128,0.046424314
128,0.05176009
128,0.054866053
128,0.05499599
128,0.051977746
128,0.046325766
128,0.0391308
128,0.031777196
128,0.025592763
128,0.021541674
128,0.02004081
128,0.020933293
128,0.023613412
128,0.027270379
128,0.031190911
128,0.03502584
128,0.038909953
128,0.043365356
128,0.049006037
128,0.05614224
128,0.064441934
128,0.07281207
128,0.079590656
128,0.08301032
128,0.08177478
128,0.07553599
128,0.06508573
128,0.052184273
128,0.039111547
128,0.028122777
128,0.02096932
128,0.01858303
128,0.02096272
128,0.027256219
128,0.036001842
128,0.045478016
128,0.05409011
128,0.060693428
128,0.06473773
128,0.066185325
128,0.065288015
128,0.06237013
128,0.057731915
128,0.051693678
128,0.0446965
128,0.037347496
128,0.030370452
128,0.02449744
128,0.020346422
128,0.018316358
128,0.018522093
128,0.020783136
128,0.024667032
128,0.029573899
128,0.03483696
128,0.03980531
128,0.043886278
128,0.046561606
128,0.04741831
128,0.046222124
128,0.043014232
128,0.038175162
128,0.032401785
128,0.026579155
128,0.021575905
128,0.018029045
128,0.016192324
128,0.01589869
128,0.016649138
128,0.017801737
128,0.01880205
128,0.019380499
128,0.019651288
128,0.020069823
128,0.021242402
128,0.02364592
128,0.027365196
128,0.031958263
128,0.036520712
128,0.03994625
128,0.041292276
128,0.04010266
128,0.036557827
128,0.0314083
128,0.025737833
128,0.02065675
128,0.017033003
128,0.015333785
128,0.015596377
128,0.017501693
128,0.020508576
128,0.024013607
128,0.027502758
128,0.03065637
128,0.03336806
128,0.035658017
128,0.03752044
128,0.03880022
128,0.03918861
128,0.03836208
128,0.03619495
128,0.0329196
128,0.029140579
128,0.025689917
128,0.023381708
128,0.022763876
128,0.023956504
128,0.026628502
128,0.030119192
128,0.033663105
128,0.036643777
128,0.03879173
128,0.04025903
128,0.041551013
128,0.04332961
128,0.04613155
128,0.05008392
128,0.054729268
128,0.05906052
128,0.06179048
128,0.061772417
128,0.058410224
128,0.05189982
128,0.043222632
128,0.03391079
128,0.02566841
128,0.01995995
128,0.01767538
128,0.018947586
128,0.02315492
128,0.029106509
128,0.035371188
128,0.04066649
128,0.044178896
128,0.045691542
128,0.045481913
128,0.04405891
128,0.041883465
128,0.03920579
128,0.036072005
128,0.03245711
128,0.028423391
128,0.024212604
128,0.020233162
128,0.016958615
128,0.014791066
128,0.013951424
128,0.014439819
128,0.016080353
128,0.018634852
128,0.021946097
128,0.026056644
128,0.031243596
128,0.037920874
128,0.046406712
128,0.056624677
128,0.06786405
128,0.078733705
128,0.087394685
128,0.092050985
128,0.09153252
128,0.08572377
128,0.07564997
128,0.063188136
128,0.05053655
128,0.03965553
128,0.031859733
128,0.027651187
128,0.026794035
128,0.02856339
128,0.03205726
128,0.036464542
128,0.041223332
128,0.046041545
128,0.050791394
128,0.05533319
128,0.059349786
128,0.062280685
128,0.063413896
128,0.062112387
128,0.05807975
128,0.051540233
128,0.0432483
128,0.03432982
128,0.026021373
128,0.019396506
128,0.015153811
128,0.013509367
128,0.014205354
128,0.016622424
128,0.019965407
128,0.02347848
128,0.026632296
128,0.02922021
128,0.031327322
128,0.033186812
128,0.03498213
128,0.03668418
128,0.038008206
128,0.038515676
128,0.037805047
128,0.035695933
128,0.032328695
128,0.028142655
128,0.02374518
128,0.01973257
128,0.016538437
128,0.014360552
128,0.013177519
128,0.012834625
128,0.01315992
128,0.01406491
128,0.015589326
128,0.017864313
128,0.020997096
128,0.024920033
128,0.029273223
128,0.033392023
128,0.036441155
128,0.03767136
128,0.036696073
128,0.033656977
128,0.029208094
128,0.024333008
128,0.02006604
128,0.017211152
128,0.016144948
128,0.016757773
128,0.0185437
128,0.020810882
128,0.022953128
128,0.024704864
128,0.026292022
128,0.028401135
128,0.03194885
128,0.037717093
128,0.045970123
128,0.0561878
128,0.06702976
128,0.07657668
128,0.082806595
128,0.08417987
128,0.08013623
128,0.071301475
128,0.059325542
128,0.04643937
128,0.03489803
128,0.026478589
128,0.02215293
128,0.02198728
128,0.025256159
128,0.030716883
128,0.036975235
128,0.0428633
128,0.04772893
128,0.051536083
128,0.054739356
128,0.057971496
128,0.061641358
128,0.065607205
128,0.06909995
128,0.07096649
128,0.07014336
128,0.06614977
128,0.059362255
128,0.05093764
128,0.042445995
128,0.0354003
128,0.030867787
128,0.029275503
128,0.030433262
128,0.03372085
128,0.03835163
128,0.043640155
128,0.04922194
128,0.055165075
128,0.061898045
128,0.06991579
128,0.079350494
128,0.08960175
128,0.09923799
128,0.106291056
128,0.1088716
128,0.105837494
128,0.09721125
128,0.08420328
128,0.06888452
128,0.053648785
128,0.040651344
128,0.03138522
128,0.02647117
128,0.025673702
128,0.028109204
128,0.03257336
128,0.03789379
128,0.04320975
128,0.048091404
128,0.0524533
128,0.056310114
128,0.059518773
128,0.061659258
128,0.062126532
128,0.060386
128,0.056247998
128,0.05001552
128,0.042444088
128,0.03455031
128,0.02736723
128,0.021741744
128,0.01822075
128,0.017025173
128,0.018090338
128,0.021149132
128,0.025828741
128,0.03173103
128,0.038470186
128,0.045650188
128,0.052788585
128,0.05923379
128,0.06415727
128,0.06667991
128,0.06611511
128,0.06223523
128,0.055435874
128,0.046694256
128,0.037322335
128,0.028636461
128,0.02167721
128,0.017050613
128,0.014902151
128,0.01499911
128,0.016876442
128,0.019997114
128,0.023884397
128,0.028193096
128,0.032699052
128,0.037212126
128,0.04145518
128,0.044982783
128,0.04721017
128,0.047564924
128,0.0457022
128,0.04167455
128,0.035964802
128,0.029376032
128,0.022833804
128,0.017177507
128,0.013008828
128,0.0106318025
128,0.010081864
128,0.0112151485
128,0.013815838
128,0.017678732
128,0.022634286
128,0.028499044
128,0.034965236
128,0.0414917
128,0.04728181
128,0.051401034
128,0.053018175
128,0.051686265
128,0.047540054
128,0.04131566
128,0.03418
128,0.02743255
128,0.022181733
128,0.019092677
128,0.018270906
128,0.019309938
128,0.021489918
128,0.024075704
128,0.026631411
128,0.029246477
128,0.032572415
128,0.03762383
128,0.04538082
128,0.056302167
128,0.069916576
128,0.08467516
128,0.09817725
128,0.10774465
128,0.11117097
128,0.10738687
128,0.096810386
128,0.08125987
128,0.06347869
128,0.046461258
128,0.032801747
128,0.024230504
128,0.021410603
128,0.02398559
128,0.030816136
128,0.04032432
128,0.050875627
128,0.061135188
128,0.07031532
128,0.078230515
128,0.08512647
128,0.091334246
128,0.09688889
128,0.10129816
128,0.103599235
128,0.10269137
128,0.097784095
128,0.08876792
128,0.076370634
128,0.06203807
128,0.04759071
128,0.034802742
128,0.025042957
128,0.019057449
128,0.016918115
128,0.018113827
128,0.021735048
128,0.026694953
128,0.031934593
128,0.036574915
128,0.039998043
128,0.04185648
