BeanCount,amplitude_envelope
1,0.0030180004
1,0.0032218122
1,0.003861411
1,0.004832304
1,0.00591649
1,0.006831964
1,0.007313184
1,0.0071972674
1,0.006478077
1,0.0053033936
1,0.0039256085
1,0.0026345225
1,0.0016957483
1,0.0013063621
1,0.0015699357
1,0.0024889868
1,0.0039731776
1,0.005862394
1,0.007961846
1,0.0100815045
1,0.012064947
1,0.013795004
1,0.015185977
1,0.016178688
1,0.016737781
1,0.016849997
1,0.016527018
1,0.015807558
1,0.014756281
1,0.013463826
1,0.012051864
1,0.010681157
1,0.009545043
1,0.008837143
1,0.008712806
1,0.009272668
1,0.010582171
1,0.012717832
1,0.015802499
1,0.019971617
1,0.025237901
1,0.031307753
1,0.037471335
1,0.04267086
1,0.04576702
1,0.045901332
1,0.042775504
1,0.03674683
1,0.02874529
1,0.020058079
1,0.012063849
1,0.005995065
1,0.0027646925
1,0.0028572413
1,0.0062715765
1,0.012511398
1,0.02063538
1,0.029389648
1,0.03743543
1,0.04363706
1,0.04729751
1,0.04822336
1,0.046628103
1,0.04297208
1,0.037817862
1,0.03172954
1,0.025230184
1,0.018818857
1,0.013017346
1,0.008399789
1,0.005570576
1,0.005083262
1,0.0073144054
1,0.0123210745
1,0.019727184
1,0.02869306
1,0.03801145
1,0.04633238
1,0.052444424
1,0.05548698
1,0.055048127
1,0.051203333
1,0.044520855
1,0.03598843
1,0.026836412
1,0.018306393
1,0.011434815
1,0.006899725
1,0.00494947
1,0.0054077827
1,0.007738439
1,0.011154714
1,0.014763177
1,0.017729815
1,0.019443028
1,0.0196297
1,0.01838304
1,0.016088344
1,0.013278447
1,0.010478037
1,0.008087846
1,0.006332406
1,0.0052667647
1,0.0048200986
1,0.0048522637
1,0.005204749
1,0.0057351617
1,0.0063316687
1,0.0069118477
1,0.007418366
1,0.007822086
1,0.00813143
1,0.008399434
1,0.008723059
1,0.009230225
1,0.01004968
1,0.011266399
1,0.012872324
1,0.014725237
1,0.016537571
1,0.017917516
1,0.018463738
1,0.017886046
1,0.016107183
1,0.013306754
1,0.009894765
1,0.0064319316
1,0.0035275624
1,0.0017398929
1,0.001491438
1,0.0030034734
1,0.006253015
1,0.010960658
1,0.01662103
1,0.02258112
1,0.02815187
1,0.03271821
1,0.035816092
1,0.0371856
1,0.036814343
1,0.03493657
1,0.031960156
1,0.028354052
1,0.024545515
1,0.020850316
1,0.017446943
1,0.014406602
1,0.011758574
1,0.009545737
1,0.007850352
1,0.0068003726
1,0.006567911
1,0.0073625515
1,0.009415812
1,0.012943164
1,0.018056376
1,0.0246154
1,0.032083195
1,0.03949363
1,0.045606337
1,0.049224794
1,0.049533177
1,0.046286106
1,0.039831895
1,0.031052228
1,0.021262428
1,0.012060395
1,0.0051222946
1,0.001966614
1,0.0037082343
1,0.0108251395
