BeanCount,rms_db,shake_rate_bpm
4,-38.652855,322.65292
4,-33.910442,322.65292
4,-31.760437,322.65292
4,-29.590122,322.65292
4,-29.736607,322.65292
4,-29.52686,322.65292
4,-30.408611,322.65292
4,-26.991203,322.65292
4,-24.804394,322.65292
4,-23.20047,322.65292
4,-23.823658,322.65292
4,-24.66515,322.65292
4,-24.85439,322.65292
4,-23.61699,322.65292
4,-22.255283,322.65292
4,-22.551086,322.65292
4,-19.950912,322.65292
4,-18.66713,322.65292
4,-17.723755,322.65292
4,-19.317192,322.65292
4,-21.930328,322.65292
4,-21.247196,322.65292
4,-21.050236,322.65292
4,-20.781528,322.65292
4,-24.434658,322.65292
4,-22.936153,322.65292
4,-21.894703,322.65292
4,-19.231236,322.65292
4,-19.61103,322.65292
4,-13.192848,322.65292
4,-13.338617,322.65292
4,-13.316296,322.65292
4,-19.349415,322.65292
4,-20.25861,322.65292
4,-12.994881,322.65292
4,-9.561216,322.65292
4,-8.427723,322.65292
4,-8.450356,317.38153
4,-10.031376,302.19052
4,-11.876209,288.38727
4,-15.303347,275.78995
4,-17.91791,264.2471
4,-20.810688,253.63165
4,-23.13593,243.83617
4,-25.287342,234.76918
4,-26.98373,226.35231
4,-23.892944,218.51808
4,-10.599419,211.20801
4,-9.587957,204.37117
4,-9.370602,197.9631
4,-11.811708,191.94464
4,-15.652868,189.33836
4,-15.937471,191.91217
4,-16.258095,194.5569
4,-15.87369,197.27554
4,-16.138956,200.07124
4,-16.702147,202.94733
4,-19.4777,205.9073
4,-22.007336,208.95491
4,-24.275127,212.09409
4,-24.232944,215.32901
4,-21.152367,218.66414
4,-18.581158,222.1042
4,-16.288599,225.65424
4,-14.762554,229.31961
4,-14.311108,233.10603
4,-12.22455,237.01958
4,-12.373695,241.06679
4,-13.455271,245.2546
4,-19.29353,249.59048
4,-21.933075,254.08246
4,-16.507399,258.73907
4,-8.509895,263.56955
4,-5.6644154,268.58383
4,-5.314434,273.7926
4,-5.6108265,274.84473
4,-8.340126,271.4839
4,-10.281824,268.20425
4,-15.095381,265.0029
4,-17.30027,261.87704
4,-19.758953,258.82413
4,-21.984158,255.84154
4,-21.021671,252.92693
4,-21.581963,250.07796
4,-20.073284,247.29247
4,-9.409496,244.56833
4,-7.110214,241.90356
4,-6.7908134,239.29625
4,-9.4970665,236.74452
4,-14.966167,234.24666
4,-10.621635,231.80095
4,-6.326008,229.2228
4,-5.645527,226.05858
4,-6.418125,222.98055
4,-10.606169,219.98521
4,-13.953327,217.06927
4,-15.378658,214.22961
4,-19.441006,211.46332
4,-21.805264,208.76755
4,-23.626144,206.13965
4,-25.839008,203.57706
4,-26.678616,201.07742
4,-12.662458,198.63841
4,-8.787502,196.25786
4,-8.24119,193.9337
4,-8.015331,191.66396
4,-10.04726,189.44672
4,-10.188665,187.28017
4,-10.204136,185.16263
4,-6.630718,183.09245
4,-6.4467983,181.06805
4,-4.274206,181.6216
4,-5.615017,183.61067
4,-6.525753,185.64381
4,-10.727434,187.72249
4,-14.20558,189.84824
4,-17.270197,192.02269
4,-19.965378,194.24751
4,-22.717747,196.52449
4,-23.56136,198.85551
4,-23.06139,201.24248
4,-20.979927,203.68745
4,-19.036495,206.19255
4,-18.08657,208.76006
4,-12.520348,211.39229
4,-7.4263077,214.09175
4,-7.0076504,216.86107
4,-7.2670956,219.70294
4,-10.125925,222.62032
4,-11.1872635,225.61618
4,-12.5301,228.6938
4,-14.210587,231.85654
4,-11.147261,235.10796
4,-8.873089,238.4519
4,-7.606415,241.89232
4,-6.2703323,245.43349
4,-7.813408,246.24887
4,-8.485109,245.8412
4,-11.645145,245.4349
4,-11.57884,245.02992
4,-13.683453,244.62628
4,-14.468372,244.22397
4,-19.939507,243.82297
4,-22.665344,243.4233
4,-25.028591,243.02492
4,-25.550076,242.62785
4,-9.833694,242.23209
4,-6.464842,241.8376
4,-4.916542,241.4444
4,-5.920845,241.05247
4,-7.475136,240.66182
