BeanCount,rms_db,shake_rate_bpm
1000,-27.611084,193.7437
1000,-20.4892,193.7437
1000,-15.802123,193.7437
1000,-10.826709,193.7437
1000,-7.3471003,193.7437
1000,-7.074935,193.7437
1000,-7.9347982,193.7437
1000,-11.564952,193.7437
1000,-11.862397,193.7437
1000,-7.280919,193.7437
1000,-3.9910212,194.62845
1000,-3.767169,195.76591
1000,-4.895875,196.91678
1000,-10.856235,198.08125
1000,-17.14524,199.25957
1000,-20.223267,200.452
1000,-22.277462,201.65877
1000,-21.980164,202.88017
1000,-17.76524,204.11646
1000,-16.706371,205.3679
1000,-14.2758875,206.63477
1000,-14.50965,207.91739
1000,-14.45341,209.21602
1000,-16.405632,210.53099
1000,-18.500397,211.86258
1000,-20.513409,213.2111
1000,-22.413239,214.57693
1000,-23.629677,215.96037
1000,-24.994686,217.36176
1000,-16.178299,218.78143
1000,-8.17575,220.2198
1000,-3.740346,221.6772
1000,-2.1839952,223.15402
1000,-2.8095407,224.17207
1000,-5.7860518,224.8205
1000,-12.708947,225.47266
1000,-17.989002,226.12863
1000,-19.545506,226.78842
1000,-18.647812,227.45207
1000,-14.384839,228.11963
1000,-12.325133,228.7911
1000,-10.348371,229.46655
1000,-10.560472,230.14601
1000,-11.6690855,230.82948
1000,-14.700772,231.51704
1000,-17.920395,232.2087
1000,-20.257114,232.90451
1000,-20.378178,233.60449
1000,-19.68219,234.3087
1000,-14.529113,235.01717
1000,-7.4131727,235.72997
1000,-2.7069483,236.44707
1000,-2.144517,237.16855
1000,-2.554656,237.63437
1000,-6.7317953,237.78767
1000,-10.761132,237.94115
1000,-14.334731,238.09483
1000,-18.154556,238.24873
1000,-18.198795,238.40283
1000,-16.630314,238.55713
1000,-13.9321375,238.71162
1000,-12.687795,238.86632
1000,-12.994859,239.0212
1000,-14.935071,239.17628
1000,-18.369247,239.33159
1000,-20.650024,239.48709
1000,-21.670063,239.64279
1000,-21.817608,239.79869
1000,-17.840794,239.9548
1000,-8.335578,240.1111
1000,-4.6501017,240.26761
1000,-2.68044,240.42432
1000,-3.1108408,240.49173
1000,-5.2843847,240.47348
1000,-11.505893,240.45523
1000,-16.305485,240.437
1000,-18.109528,240.41875
1000,-18.045277,240.40053
1000,-15.956433,240.3823
1000,-12.811807,240.36407
1000,-10.325009,240.34584
1000,-9.017734,240.32762
1000,-8.857541,240.3094
1000,-10.317357,240.29118
1000,-12.833016,240.27296
1000,-17.16269,240.25476
1000,-19.286774,240.23656
1000,-12.383159,240.21835
1000,-8.391124,240.20013
1000,-2.8920774,240.18195
1000,-2.2647734,240.16374
1000,-2.786744,240.2157
1000,-6.421687,240.28523
1000,-12.194421,240.3548
1000,-15.424504,240.4244
1000,-17.771076,240.49403
1000,-17.901787,240.56372
1000,-16.150623,240.63345
1000,-14.100602,240.70322
1000,-12.804219,240.77303
1000,-12.767402,240.84288
1000,-13.460101,240.91277
1000,-16.197826,240.9827
1000,-19.24776,241.05266
1000,-20.906029,241.12267
1000,-21.765583,241.19272
1000,-16.185097,241.26282
1000,-9.119216,241.33295
1000,-8.443597,241.40312
1000,-7.796771,241.42346
1000,-11.158874,240.69804
1000,-12.750487,239.97697
1000,-16.818096,239.26022
1000,-20.069096,238.54774
1000,-22.769253,237.83946
1000,-24.767246,237.13542
1000,-21.474575,236.43552
1000,-19.431908,235.73973
1000,-17.2827,235.04802
1000,-17.283596,234.36037
1000,-15.58483,233.67673
1000,-16.551197,232.99704
1000,-16.47303,232.32132
1000,-19.382488,231.64952
1000,-16.459656,230.98155
1000,-10.179742,230.31746
1000,-5.988269,229.65717
1000,-3.5996714,229.00066
1000,-3.694869,229.04315
1000,-5.5823774,230.02744
1000,-10.488673,231.0202
1000,-15.238997,232.02156
1000,-17.909634,233.03165
1000,-17.207092,234.05055
1000,-17.262661,235.07845
1000,-14.372054,236.11539
1000,-12.33612,237.1615
1000,-11.32767,238.21693
1000,-11.576283,239.28183
1000,-12.392928,240.35625
1000,-14.417884,241.4404
1000,-16.400475,242.53435
1000,-20.342953,243.63826
1000,-20.187237,244.75226
1000,-12.89659,245.87651
1000,-9.02019,247.01112
1000,-4.4771986,248.15628
1000,-3.6750956,249.31207
1000,-4.13799,249.1752
1000,-6.4499655,248.59302
1000,-11.998599,248.01352
1000,-16.73357,247.43674
1000,-18.717121,246.86263
1000,-16.913033,246.29117
1000,-13.764674,245.72235
1000,-10.689721,245.15616
1000,-10.28231,244.59258
1000,-9.478057,244.03157
1000,-11.8718405,243.47313
1000,-12.9704275,242.91724
1000,-17.24376,242.36389
1000,-19.487171,241.81305
1000,-16.794617,241.26471
1000,-9.148189,240.71884
1000,-6.3908873,240.17545
1000,-4.340461,239.63452
1000,-4.844352,239.4523
1000,-6.3622904,239.41205
1000,-12.300208,239.37183
1000,-16.089931,239.33159
1000,-18.125404,239.29137
1000,-19.12051,239.25117
1000,-16.97203,239.21098
1000,-11.803489,239.1708
1000,-10.251292,239.13066
1000,-9.989564,239.0905
1000,-11.680676,239.05037
1000,-14.633725,239.01027
1000,-16.843773,238.97015
1000,-20.000015,238.93005
1000,-21.153706,238.88998
1000,-14.121974,238.84991
1000,-8.507667,238.80984
1000,-5.826316,238.7698
1000,-5.0589437,238.7298
1000,-6.4814997,227.67305
1000,-9.294993,216.81966
1000,-14.08072,206.95398
1000,-17.833084,197.94702
1000,-20.13021,189.69136
1000,-18.719143,182.09677
1000,-15.095803,175.08688
1000,-10.679248,168.5967
1000,-9.059403,162.57047
1000,-8.656621,156.96017
1000,-10.451457,151.72417
1000,-14.296184,146.82622
1000,-17.32648,142.23463
1000,-19.4878,137.9215
1000,-20.117016,133.86226
1000,-13.9152975,130.03513
1000,-7.7965803,126.420746
1000,-5.1821585,123.001854
1000,-4.744279,120.128075
1000,-6.0020857,121.86227
1000,-10.392507,123.647255
1000,-15.279487,125.48532
1000,-18.414764,127.37885
1000,-20.518925,129.33041
1000,-18.24139,131.34268
1000,-16.59708,133.41858
1000,-14.175172,135.56114
1000,-12.779834,137.77365
1000,-13.264602,140.05957
1000,-14.785592,142.42262
1000,-17.788296,144.8668
1000,-19.979294,147.39632
1000,-22.978973,150.01575
1000,-19.171715,152.72995
1000,-12.508319,155.54419
1000,-11.879277,158.46408
1000,-10.569882,161.4957
1000,-12.623771,164.64558
1000,-13.386209,167.92078
1000,-17.63694,171.32892
1000,-21.652775,174.87827
1000,-23.950146,178.5778
1000,-22.925331,182.43723
1000,-16.688099,186.46715
1000,-14.7838545,190.67917
1000,-13.261067,195.08583
1000,-11.559098,199.70102
1000,-11.66051,204.53986
1000,-12.018361,209.61902
1000,-16.137993,214.95683
1000,-18.310436,220.57362
1000,-20.325748,226.4918
1000,-12.946258,232.73631
1000,-6.9389696,239.33495
1000,-3.183936,246.31865
1000,-2.109705,253.72217
1000,-2.407136,255.72891
1000,-5.0834074,253.53925
1000,-7.9737635,251.38678
1000,-14.5070715,249.27052
1000,-16.228512,247.18962
1000,-16.217045,245.14317
1000,-13.282161,243.13033
1000,-11.32216,241.15027
1000,-9.376962,239.20221
1000,-7.5939207,237.28535
1000,-7.547021,235.39897
1000,-8.219455,233.54236
1000,-11.063588,231.71481
1000,-14.970626,229.91563
1000,-14.319127,228.1442
1000,-8.715997,226.39981
1000,-5.4549055,224.68192
1000,-3.8353205,223.14989
1000,-3.8930864,223.91025
1000,-5.4206724,224.6758
1000,-9.437882,225.44661
1000,-13.900069,226.22272
1000,-16.762081,227.0042
1000,-18.549698,227.79109
1000,-17.226006,228.58348
1000,-12.963141,229.38138
1000,-10.649421,230.18488
1000,-8.42172,230.994
1000,-8.585937,231.80885
1000,-9.027593,232.62947
1000,-12.896396,233.45592
1000,-15.877011,234.28828
1000,-20.179195,235.12657
1000,-18.938564,235.9709
1000,-11.792596,236.8213
1000,-5.7849913,237.67786
1000,-2.517333,238.54062
1000,-2.0011673,239.40968
1000,-3.084321,240.19777
1000,-6.8877287,240.98077
1000,-10.650199,241.7689
1000,-14.266852,242.56221
1000,-16.052353,243.36072
1000,-16.651012,244.16452
1000,-10.870048,244.97365
1000,-5.4795427,245.78816
1000,-4.352681,246.6081
1000,-3.603362,247.43352
1000,-5.3378553,248.2645
1000,-6.9028597,249.10106
1000,-10.197064,249.9433
1000,-13.342423,250.79124
1000,-12.835952,251.64494
1000,-10.972625,252.5045
1000,-3.1417532,253.36995
1000,-0.57703495,254.24135
1000,0.0,254.74542
1000,-1.5355043,252.1417
1000,-5.687953,249.59065
1000,-9.616208,247.09071
1000,-13.426471,244.64035
1000,-15.551904,242.2381
1000,-15.180087,239.88258
1000,-15.0049925,237.57245
1000,-14.631564,235.30637
1000,-13.722127,233.08308
1000,-13.775773,230.90147
1000,-13.645329,228.76028
1000,-15.296081,226.65846
1000,-16.435669,224.5949
1000,-17.375755,222.56856
1000,-13.600886,220.57848
1000,-9.316215,218.62366
1000,-7.9592047,216.7032
1000,-7.5962095,216.07225
1000,-9.325292,216.92404
1000,-11.503058,217.7826
1000,-14.867946,218.64795
1000,-17.662312,219.52023
1000,-20.251945,220.39948
1000,-22.433548,221.28583
1000,-24.599983,222.17929
1000,-25.800041,223.08005
1000,-26.111614,223.9881
1000,-26.149296,224.9036
1000,-26.143047,225.82658
1000,-24.518051,226.7572
1000,-21.62136,227.69551
1000,-20.227032,228.64163
1000,-20.068558,229.59563
1000,-21.247257,230.55763
1000,-19.88216,231.52771
1000,-14.605699,232.50603
1000,-12.58328,233.4926
1000,-10.554206,234.4876
1000,-11.034198,234.5044
1000,-12.015336,233.85933
1000,-13.862563,233.21777
1000,-17.787231,232.57976
1000,-21.037407,231.94519
1000,-23.621647,231.3141
1000,-25.73024,230.68645
1000,-24.34436,230.06216
1000,-18.737629,229.44127
1000,-15.725268,228.8237
1000,-13.946088,228.20946
1000,-13.216367,227.59851
1000,-13.574981,226.99081
1000,-15.269961,226.38637
1000,-17.930511,225.7851
1000,-15.790284,225.18706
1000,-9.429362,224.59213
1000,-5.055236,224.00038
1000,-3.1075964,223.41174
1000,-3.1331053,223.10281
1000,-5.0891466,223.14824
1000,-10.194409,223.19368
1000,-13.242385,223.23912
1000,-16.456715,223.2846
1000,-18.933666,223.3301
1000,-21.281624,223.37563
1000,-22.044415,223.42113
1000,-22.406963,223.46669
1000,-20.64618,223.51227
1000,-19.538956,223.55783
1000,-18.543728,223.60344
1000,-17.084919,223.64908
1000,-16.77832,223.6947
1000,-16.831608,223.74037
1000,-18.57402,223.78606
1000,-19.538277,223.83176
1000,-13.266208,223.87746
1000,-9.570342,223.9232
1000,-7.2942095,223.96896
1000,-6.7016916,224.12514
1000,-8.311889,224.58537
1000,-11.660144,225.0475
1000,-15.604541,225.51154
1000,-18.565243,225.97748
1000,-20.303028,226.44536
1000,-21.78072,226.91516
1000,-21.909203,227.38693
1000,-18.26614,227.86067
1000,-16.084698,228.3364
1000,-14.872964,228.8141
1000,-12.840709,229.29381
1000,-13.206187,229.77554
1000,-13.505382,230.2593
1000,-15.7377,230.74509
1000,-18.061825,231.23294
1000,-17.624271,231.72285
1000,-10.362578,232.21486
1000,-5.646287,232.70892
1000,-3.6524553,233.20512
1000,-3.327609,233.58423
1000,-4.8089247,233.4142
1000,-7.671489,233.24442
1000,-12.4613905,233.07489
1000,-15.532931,232.90561
1000,-17.42376,232.73659
1000,-17.272324,232.56776
1000,-16.817673,232.39923
1000,-13.621343,232.23093
