BeanCount,rms_db,shake_rate_bpm
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-80.0,247.69933
512,-39.538315,247.69933
512,-35.225754,247.69933
512,-27.441896,247.69933
512,-25.997942,247.69933
512,-25.783625,247.69933
512,-26.457182,247.69933
512,-21.89741,247.69933
512,-15.740162,247.69933
512,-11.899887,247.69933
512,-10.361048,247.69933
512,-10.530724,247.69933
512,-10.9135,247.29059
512,-12.915293,246.83328
512,-14.990938,246.37764
512,-19.242113,245.9237
512,-23.623945,245.47142
512,-28.016836,245.0208
512,-28.378027,244.57184
512,-25.386194,244.12451
512,-23.906656,243.6788
512,-23.214487,243.23474
512,-24.570936,242.7923
512,-18.143772,242.35144
512,-17.68426,241.9122
512,-16.654705,241.47455
512,-15.10623,241.03847
512,-11.882111,240.60396
512,-10.1630535,240.17102
512,-8.617262,239.73964
512,-8.214197,238.73988
512,-9.2700615,237.53304
512,-10.292719,236.33838
512,-19.780912,235.15564
512,-23.064226,233.98468
512,-23.90296,232.82535
512,-24.47032,231.67743
512,-25.138525,230.54079
512,-21.2054,229.41522
512,-19.814573,228.30063
512,-14.163973,227.1968
512,-13.51503,226.10359
512,-11.241907,225.02084
512,-11.484825,223.94841
512,-11.123449,222.88617
512,-11.3480015,221.83394
512,-7.9911366,220.79163
512,-5.432417,219.75903
512,-4.37751,218.73608
512,-4.0196285,219.91483
512,-5.588005,221.23987
512,-7.654272,222.58093
512,-10.605434,223.93839
512,-17.26007,225.31248
512,-20.486017,226.70357
512,-22.849157,228.11191
512,-26.097403,229.53787
512,-28.785608,230.98177
512,-22.038145,232.44395
512,-18.669558,233.92476
512,-15.396181,235.42458
512,-14.609381,236.94371
512,-13.402695,238.4826
512,-12.348677,240.04161
512,-12.02964,241.62114
512,-12.189508,243.22159
512,-10.401585,244.84338
512,-6.118622,246.48694
512,-4.0047817,248.15273
512,-3.5725613,248.45105
512,-4.673439,246.36879
512,-6.8958187,244.32114
512,-10.142939,242.30725
512,-14.63158,240.3263
512,-18.54811,238.37746
512,-24.864355,236.45998
512,-27.562727,234.5731
512,-27.18006,232.71611
512,-26.943357,230.88828
512,-22.859598,229.08894
512,-20.353193,227.31743
512,-19.923494,225.57307
512,-20.443598,223.85533
512,-21.577845,222.16353
512,-17.851847,220.49712
512,-10.141336,218.85551
512,-7.940193,217.23817
512,-7.564434,216.29138
512,-9.00182,216.79813
512,-11.699783,217.30727
512,-14.766363,217.81879
512,-22.375792,218.3327
512,-24.709566,218.84908
512,-27.549902,219.36789
512,-27.578653,219.88918
512,-27.424826,220.41295
512,-25.38886,220.93921
512,-16.173817,221.468
512,-10.935984,221.9993
512,-7.764902,222.53319
512,-7.555649,223.06964
512,-7.3072968,223.60869
512,-8.121054,224.15034
512,-8.952539,224.69463
512,-9.220833,225.24158
512,-6.3118134,225.79118
512,-4.4478836,226.34344
512,-3.0403728,226.89845
512,-2.6888494,227.61754
512,-2.9673328,228.51106
512,-3.9653416,229.41165
512,-6.432663,230.31935
512,-11.621954,231.23427
512,-17.213934,232.15646
512,-21.23657,233.08606
512,-23.917463,234.02313
512,-19.680586,234.96777
512,-17.406961,235.92007
512,-16.493616,236.88011
512,-16.91667,237.84798
512,-12.16885,238.82382
512,-9.608807,239.8077
512,-9.401751,240.79971
512,-10.280233,241.79996
512,-11.957228,242.80855
512,-8.9068775,243.8256
512,-5.0561695,244.85121
512,-2.6351166,245.88547
512,-1.901782,245.1584
512,-3.0141659,243.6209
512,-6.148964,242.10257
512,-9.706081,240.60306
512,-18.563513,239.122
512,-23.612677,237.65906
512,-25.902792,236.2139
512,-26.304716,234.78624
512,-24.40655,233.3757
512,-19.06304,231.98203
512,-17.80872,230.6049
512,-13.041615,229.24402
512,-12.171024,227.89911
512,-10.129847,226.5699
512,-11.626211,225.25609
512,-10.809927,223.95743
512,-9.146788,222.67365
512,-5.562624,221.40453
512,-3.7678947,220.68637
512,-3.8931217,220.76184
512,-5.734701,220.8374
512,-10.079006,220.91298
512,-17.182203,220.98862
512,-20.309229,221.0643
512,-22.740824,221.14006
512,-23.445421,221.21584
512,-24.505266,221.29169
512,-21.297781,221.36757
512,-16.367235,221.44354
512,-10.672829,221.51953
512,-9.229845,221.59558
512,-8.789818,221.6717
512,-10.045248,221.74786
512,-10.511467,221.82407
512,-11.095461,221.90033
512,-11.7801895,221.97665
512,-6.842947,222.05302
512,-4.4020996,222.12944
512,-3.4572735,222.20274
512,-3.8178864,221.98877
512,-5.183195,221.77522
512,-7.3289204,221.56206
512,-11.120266,221.34932
512,-13.019804,221.137
512,-20.405767,220.92508
512,-21.53156,220.71356
512,-19.78604,220.50246
512,-16.404768,220.29173
512,-15.236401,220.08142
512,-15.086311,219.87152
512,-13.661356,219.66202
512,-14.170776,219.45293
512,-12.909504,219.24422
512,-14.570202,219.0359
512,-14.836252,218.82797
512,-13.541628,218.62045
512,-8.969204,218.41333
512,-6.2508297,218.20659
512,-5.008421,218.00026
512,-5.215069,218.08966
512,-6.913206,218.273
512,-10.036598,218.45663
512,-14.992159,218.64056
512,-17.589039,218.82483
512,-22.413511,219.00938
512,-23.67216,219.19426
