BeanCount,amplitude_envelope
64,1.8987096e-06
64,1.7496245e-07
64,0.0
64,0.0
64,1.2840358e-06
64,1.558553e-05
64,2.6833835e-05
64,1.0500585e-05
64,0.0
64,0.0
64,2.594738e-05
64,0.00037692583
64,0.0011634841
64,0.0024453574
64,0.0043277037
64,0.0068424665
64,0.009694526
64,0.012133011
64,0.013196784
64,0.012301523
64,0.009879403
64,0.007557849
64,0.0074129854
64,0.010609668
64,0.016361294
64,0.02207996
64,0.024950737
64,0.023859916
64,0.019806985
64,0.014762154
64,0.010530924
64,0.008144284
64,0.007696477
64,0.008589478
64,0.00998605
64,0.011125286
64,0.011468259
64,0.010984197
64,0.010584218
64,0.012043511
64,0.016632425
64,0.023324681
64,0.028892402
64,0.030397963
64,0.027506268
64,0.022193521
64,0.016797943
64,0.012560144
64,0.009828367
64,0.008915573
64,0.010386923
64,0.0148963425
64,0.022548629
64,0.03166696
64,0.038399115
64,0.038981985
64,0.032948267
64,0.023908023
64,0.018280892
64,0.022460066
64,0.038687635
64,0.06235268
64,0.08376345
64,0.09349649
64,0.08787249
64,0.070902206
64,0.05081741
64,0.03440698
64,0.023971265
64,0.018838443
64,0.018890053
64,0.026316002
64,0.043612402
64,0.068601616
64,0.09125919
64,0.09819066
64,0.083865
64,0.057681583
64,0.037930995
64,0.03809614
64,0.056961324
64,0.07920807
64,0.087060735
64,0.07459982
64,0.050643325
64,0.028708706
64,0.01656951
64,0.013777169
64,0.015405017
64,0.017072078
64,0.017889284
64,0.020152045
64,0.026153639
64,0.03463173
64,0.04073495
64,0.040241633
64,0.033867173
64,0.027840663
64,0.029955762
64,0.04283315
64,0.06019157
64,0.07089002
64,0.0676107
64,0.05245421
64,0.034397446
64,0.021535246
64,0.016113183
64,0.01564313
64,0.016928438
64,0.019093217
64,0.02330365
64,0.029475195
64,0.03486937
64,0.037245084
64,0.0370629
64,0.035542116
64,0.033021912
64,0.029604431
64,0.026169868
64,0.024079215
64,0.023792906
64,0.024396421
64,0.02462086
64,0.023808315
64,0.021720493
64,0.018224943
64,0.013651059
64,0.009030846
64,0.005991814
64,0.006470378
64,0.011754561
64,0.02084271
64,0.029871928
64,0.034527685
64,0.03340637
64,0.028163152
64,0.021549953
64,0.016516289
64,0.016126376
64,0.022323383
64,0.03391134
64,0.046122048
64,0.05275716
64,0.049988646
64,0.03957387
64,0.027609607
64,0.019442016
64,0.016125653
64,0.015308642
64,0.0143031785
64,0.012420055
64,0.011687702
64,0.01557426
64,0.026155746
64,0.041491147
64,0.05552332
64,0.062009286
64,0.06033494
64,0.057053756
64,0.059849203
64,0.06963448
64,0.079111256
64,0.0791951
64,0.06739772
64,0.049549554
64,0.03334934
64,0.022504916
64,0.01677437
64,0.014995987
64,0.016553322
64,0.020505639
64,0.024740703
64,0.026977876
64,0.026158668
64,0.022589002
64,0.017900346
64,0.014976706
64,0.01673316
64,0.02382366
64,0.03345494
64,0.04095351
64,0.04264646
64,0.0378961
64,0.02937482
64,0.020790843
64,0.014407379
64,0.010596345
64,0.008723569
64,0.008140788
64,0.008688383
64,0.010674972
64,0.014373384
64,0.019118456
64,0.022856163
64,0.023162924
64,0.019564305
64,0.015072841
64,0.015028959
64,0.023608413
64,0.040147092
64,0.058179315
64,0.06864097
64,0.06569665
64,0.05130893
64,0.033616323
64,0.02008434
64,0.01279964
64,0.009647944
64,0.008356534
64,0.009058355
64,0.013646293
64,0.023003673
64,0.034779027
64,0.044171993
64,0.04763464
64,0.04612356
64,0.04421768
64,0.045875553
64,0.050798964
64,0.054593097
64,0.052870005
64,0.04493149
64,0.03382033
64,0.023526326
64,0.016220445
64,0.011810105
64,0.009354459
64,0.0085535785
64,0.01002155
64,0.014268039
64,0.020224096
64,0.024836361
64,0.025097037
64,0.021487087
64,0.019106079
64,0.024524363
64,0.040418677
64,0.062659875
64,0.082716465
64,0.092894115
64,0.08986127
64,0.07544699
64,0.055743273
64,0.037790447
64,0.02540217
64,0.017813263
64,0.012287881
64,0.008581912
64,0.011462687
64,0.028389065
64,0.06282885
64,0.107634634
64,0.14457576
64,0.1535882
64,0.1279854
64,0.083437525
64,0.04895775
64,0.046960145
64,0.07857856
64,0.12283701
64,0.15126091
64,0.14796205
64,0.1179572
64,0.07939421
64,0.04941312
64,0.034228742
64,0.02970898
64,0.029881675
64,0.033564493
64,0.04294502
64,0.05775069
64,0.07215064
64,0.07800133
64,0.07142925
64,0.056377865
64,0.042876795
64,0.041413397
64,0.055448152
64,0.07729624
64,0.09331749
64,0.09460106
64,0.08201751
64,0.06272393
64,0.044117447
64,0.030294329
64,0.02178783
64,0.017222188
64,0.015175076
64,0.015199455
64,0.017893184
64,0.024406452
64,0.035295766
64,0.04876571
64,0.060056683
64,0.06407591
64,0.060833488
64,0.05718818
64,0.060372967
64,0.0699378
64,0.07662718
64,0.07087893
64,0.05306818
64,0.03268798
64,0.018547552
64,0.012720703
64,0.012193715
64,0.013558271
64,0.016120322
64,0.021805318
64,0.03186001
64,0.04308624
64,0.0486232
64,0.044302676
64,0.034085937
64,0.02774936
64,0.03261121
64,0.04705451
64,0.061642602
64,0.06722234
64,0.061903205
64,0.050148055
64,0.037635166
64,0.027829241
64,0.02156715
64,0.018132323
64,0.016695885
64,0.017451284
64,0.021398619
64,0.02887868
64,0.038335804
64,0.046285793
64,0.048627324
64,0.04361486
64,0.034438357
64,0.02759135
64,0.02812087
64,0.03612886
64,0.046886086
64,0.054269902
64,0.055119507
64,0.050469834
64,0.043196928
64,0.035503812
64,0.028266395
64,0.021657843
64,0.01616833
64,0.013059538
64,0.0139369
64,0.01963618
64,0.028912332
64,0.038103547
64,0.0426211
64,0.03990183
64,0.03148097
64,0.02265389
64,0.01995671
64,0.027200963
64,0.042349476
64,0.057778507
64,0.06518333
64,0.062129498
64,0.052813996
64,0.042436812
64,0.033202272
64,0.025416883
64,0.019750942
64,0.017638024
64,0.020454837
64,0.028465228
64,0.03988861
64,0.050673556
64,0.05595613
64,0.053989198
64,0.049186446
64,0.048619036
64,0.05513606
64,0.0654096
64,0.07338328
64,0.07426007
64,0.066411644
64,0.05207937
64,0.036214106
64,0.023399455
64,0.015503948
64,0.011965844
64,0.011809813
64,0.014889187
64,0.021089321
64,0.028698664
64,0.034242548
64,0.034654044
64,0.030075068
64,0.024260083
64,0.021588026
64,0.023665985
64,0.028669639
64,0.033147153
64,0.03418962
64,0.030746993
64,0.024039108
64,0.016834654
64,0.011513092
64,0.008774099
64,0.008140849
64,0.009119262
64,0.01172632
64,0.016062928
64,0.021322988
64,0.025240835
64,0.025186932
64,0.020806596
64,0.015855642
64,0.0166593
64,0.027704624
64,0.047459878
64,0.06750136
64,0.07728147
64,0.07214984
64,0.05649497
64,0.039332185
64,0.02730312
64,0.021251632
64,0.018153336
64,0.015409006
64,0.013494214
64,0.015496543
64,0.024487508
64,0.040534
64,0.059281167
64,0.07308788
64,0.074870676
64,0.06443474
64,0.05124058
64,0.047227655
64,0.05666384
64,0.07329587
64,0.08578719
64,0.08593632
64,0.07318923
64,0.053381316
64,0.03406951
64,0.020389795
64,0.013654674
64,0.012909954
64,0.017389454
64,0.027157377
64,0.041783884
64,0.05889723
64,0.0737167
64,0.0803056
64,0.07533168
64,0.062327683
64,0.051449865
64,0.053616967
64,0.07314999
64,0.10333013
64,0.1286531
64,0.13477296
64,0.11884806
64,0.09061889
64,0.06327879
64,0.043923244
64,0.031677503
64,0.023169558
64,0.01915805
64,0.025527366
64,0.04684124
64,0.0784675
64,0.10623955
64,0.11564742
64,0.10250082
64,0.077057734
64,0.056317896
64,0.050755206
64,0.05829022
64,0.0688337
64,0.07270133
64,0.06588074
64,0.05095177
64,0.03442715
64,0.022034356
64,0.015527863
64,0.013362128
64,0.013461417
64,0.015037757
64,0.01847257
64,0.024006613
64,0.03050989
64,0.035275787
64,0.035487153
64,0.030613251
64,0.023728317
64,0.020776974
64,0.027255239
64,0.043491058
64,0.0627072
64,0.07515565
64,0.07524789
64,0.06467994
64,0.04946851
64,0.03535827
64,0.025331015
64,0.01937029
64,0.015761437
64,0.013224888
64,0.01262577
64,0.016654275
64,0.027144847
64,0.04189405
64,0.054143436
64,0.056853432
64,0.048789654
64,0.036147755
64,0.028672636
64,0.033550918
64,0.050364364
64,0.07045354
64,0.08206228
64,0.07830358
64,0.061854586
64,0.041842096
64,0.02639095
64,0.018387282
64,0.01614904
64,0.0162669
64,0.01644689
64,0.01713496
64,0.02093692
64,0.029660918
64,0.041134175
64,0.04949995
64,0.049864583
64,0.04316202
64,0.036357325
64,0.037042633
64,0.047126323
64,0.061072845
64,0.070202194
64,0.06935459
64,0.05954017
64,0.04543307
64,0.031869944
64,0.021322874
64,0.013766155
64,0.009373593
64,0.01098756
64,0.022640625
64,0.0441666
64,0.06730299
64,0.0798113
64,0.0756128
64,0.059048858
64,0.040609956
64,0.03142289
64,0.038473222
64,0.060244218
64,0.085481256
64,0.09905531
64,0.09346501
64,0.07444053
64,0.053633243
64,0.03843183
64,0.028890258
64,0.021564536
64,0.015332791
64,0.014550758
64,0.02631459
64,0.052653268
64,0.08432672
64,0.10474889
64,0.10327461
64,0.08383668
64,0.060639173
64,0.048557077
64,0.05583747
64,0.07941068
64,0.10473121
64,0.11450547
64,0.102104366
64,0.075824276
64,0.049686097
64,0.032376893
64,0.023902645
64,0.019328883
64,0.014870446
64,0.012067186
64,0.017660636
64,0.03857063
64,0.07416852
64,0.11202967
64,0.13364649
64,0.1280464
64,0.10150413
64,0.07332249
64,0.062086366
64,0.07481584
64,0.10479221
64,0.1357272
64,0.14975637
64,0.1383875
64,0.108453
64,0.07561194
64,0.051938966
64,0.038921516
64,0.031097867
64,0.024594942
64,0.021725744
64,0.028299762
64,0.046812747
64,0.071928985
64,0.09256482
64,0.09903781
64,0.08955696
64,0.07186902
64,0.05909369
64,0.060984265
64,0.07611883
64,0.09261348
64,0.0980853
64,0.08887679
64,0.07040263
64,0.050671887
64,0.03460004
64,0.023400325
64,0.016970498
64,0.016097492
64,0.022087874
64,0.034742057
64,0.051993143
64,0.07129189
64,0.08813106
64,0.094656266
64,0.08596944
64,0.06698239
64,0.049846593
64,0.045365717
64,0.05566088
64,0.073152885
64,0.086648375
64,0.08944916
64,0.08232301
64,0.06983942
64,0.055653792
64,0.041840363
64,0.03054472
64,0.024240075
64,0.024347488
64,0.029895294
64,0.03803429
64,0.04634701
64,0.05328493
64,0.05634828
64,0.053511247
64,0.04692926
64,0.041994125
64,0.0423907
64,0.046778534
64,0.050111763
64,0.048218142
64,0.04112329
64,0.032027323
64,0.023908699
64,0.017795915
64,0.01340676
64,0.010457446
64,0.009303446
64,0.010543775
64,0.014040551
64,0.018364264
64,0.02170607
64,0.023653874
64,0.025325282
64,0.027414681
64,0.028794834
64,0.027645659
64,0.023684612
64,0.018543093
64,0.014033179
64,0.010721959
64,0.008267503
64,0.006441209
64,0.0054203714
64,0.0054415762
64,0.0065340376
64,0.008551309
64,0.011264311
64,0.014304894
64,0.016948374
64,0.018067298
64,0.016780412
64,0.013529688
64,0.010519339
64,0.010877455
64,0.01675356
64,0.027365748
64,0.03858906
64,0.045183025
64,0.044301476
64,0.037138976
64,0.02769144
64,0.019934686
64,0.015458335
64,0.013515647
64,0.01292519
64,0.013585975
64,0.016316967
64,0.021534564
64,0.028207423
64,0.034120534
64,0.036964454
64,0.035587322
64,0.031350356
64,0.027934778
64,0.028743405
64,0.034227956
64,0.04159174
64,0.046917234
64,0.04773486
64,0.043859977
64,0.036527544
64,0.027613366
64,0.01918953
64,0.012835262
64,0.009383767
64,0.009518327
64,0.01402058
64,0.022680322
64,0.03288345
64,0.039875496
64,0.03982138
64,0.033585
64,0.026820924
64,0.025663866
64,0.03179891
64,0.040948503
64,0.04601805
64,0.0427712
64,0.032926075
64,0.0217758
64,0.013743875
64,0.010095164
64,0.009697291
64,0.011104777
64,0.013690417
64,0.017087283
64,0.02026781
64,0.021717291
64,0.020516375
64,0.017397363
64,0.015181089
64,0.017607113
64,0.026576303
64,0.04014897
64,0.053183947
64,0.06037661
64,0.05948839
64,0.051703036
64,0.04002866
64,0.02804294
64,0.018611653
64,0.012874392
64,0.010464104
64,0.010644873
64,0.0132284295
64,0.018309066
64,0.025127862
64,0.031400163
64,0.034082606
64,0.031553898
64,0.025608106
64,0.021018058
64,0.022638137
64,0.032189924
64,0.04667726
64,0.05973059
64,0.065580055
64,0.062259804
64,0.051782597
64,0.038676508
64,0.027298711
64,0.019718658
64,0.01581292
64,0.014873209
64,0.017716331
64,0.027131507
64,0.04460562
64,0.06572001
64,0.08028294
64,0.08005606
64,0.06776487
64,0.05609068
64,0.057283383
64,0.073038906
64,0.091790624
64,0.097204655
64,0.0829357
64,0.057469223
64,0.03434881
64,0.021186618
64,0.017232088
64,0.017814916
64,0.019530457
64,0.021911804
64,0.02559369
64,0.029952735
64,0.032829963
64,0.03208014
64,0.027604632
64,0.022261916
64,0.020141887
64,0.02339093
64,0.030574393
64,0.037750695
64,0.040928617
64,0.03816842
64,0.030536776
64,0.021327643
64,0.013788428
64,0.009298262
64,0.007405099
64,0.007395991
64,0.009892744
64,0.016834002
64,0.029249089
64,0.044503145
64,0.056617074
64,0.060211528
64,0.05331083
64,0.038661305
64,0.025125394
64,0.024281109
64,0.042171266
64,0.07304754
64,0.10111396
64,0.11088761
64,0.09865292
64,0.073810324
64,0.04936413
64,0.03269577
64,0.023964832
64,0.020499492
64,0.021426512
64,0.028432017
64,0.04261187
64,0.06107622
64,0.07687349
64,0.082451284
64,0.075161465
64,0.060762327
64,0.050485607
64,0.05332962
64,0.06924747
64,0.08854419
64,0.09870868
64,0.09326442
64,0.075213194
64,0.053284768
64,0.03530408
64,0.024126738
64,0.018483588
64,0.016414212
64,0.017478945
64,0.021901255
64,0.028119393
64,0.032005142
64,0.029749962
64,0.022744225
64,0.019063331
64,0.028111205
64,0.051564023
64,0.0788496
64,0.09446901
64,0.091619
64,0.076143704
64,0.05843171
64,0.044764653
64,0.035608407
64,0.02871295
64,0.022313718
64,0.016523238
64,0.013203788
64,0.014640798
64,0.021548612
64,0.031489342
64,0.039363552
64,0.04043578
64,0.03366191
64,0.022986311
64,0.01603178
64,0.020680955
64,0.040597707
64,0.07143453
64,0.10083035
64,0.11565443
64,0.11188603
64,0.09521277
64,0.07362388
64,0.05299984
64,0.03662175
64,0.025581298
64,0.020313008
64,0.021991434
64,0.03185865
64,0.048191547
64,0.06406946
64,0.070034325
64,0.061757524
64,0.046188828
64,0.038697697
64,0.05146274
64,0.0812338
64,0.10845757
64,0.11373021
64,0.09615967
64,0.070450194
64,0.049744103
64,0.03640471
64,0.026050027
64,0.016304994
64,0.011607612
64,0.020288426
64,0.045357253
64,0.076620966
64,0.0949504
64,0.08883168
64,0.064175524
64,0.036496025
64,0.019352663
64,0.020681534
64,0.042969592
64,0.0806238
64,0.11791098
64,0.13621049
64,0.12779708
64,0.10108147
64,0.07127798
64,0.04868385
64,0.03548623
64,0.028913578
64,0.02525347
64,0.022520738
64,0.02185852
64,0.026587045
64,0.03849455
64,0.05426811
64,0.065952495
64,0.06631298
64,0.054810453
64,0.039019834
64,0.030716447
64,0.039268967
64,0.065363385
64,0.09847754
64,0.12188924
64,0.12394141
64,0.106262445
64,0.080233715
64,0.056617863
64,0.039943893
64,0.029661397
64,0.02384509
64,0.022602297
64,0.028570516
64,0.043306816
64,0.062875524
64,0.07824738
64,0.081586614
64,0.07235659
64,0.057094455
64,0.043975104
64,0.038178284
64,0.04002418
64,0.044870134
64,0.04597041
64,0.039980322
64,0.029362237
64,0.019176912
64,0.013038357
64,0.011620608
64,0.013443674
64,0.01643245
64,0.019174773
64,0.021443753
64,0.023642173
64,0.025542762
64,0.02580252
64,0.023653064
64,0.021468474
64,0.024310438
64,0.035684478
64,0.053488407
64,0.070418306
64,0.07898386
64,0.07613462
64,0.06358042
64,0.046331845
64,0.030696146
64,0.020699851
64,0.016203271
64,0.014846778
64,0.015493363
64,0.019713432
64,0.029687723
64,0.044156834
64,0.05678802
64,0.06031316
64,0.053446043
64,0.043101262
64,0.039955217
64,0.05124105
64,0.075401664
64,0.10163753
64,0.116107725
64,0.11203606
64,0.09310994
64,0.06834103
64,0.046317488
64,0.030603433
64,0.01976454
64,0.012979462
64,0.014828996
64,0.032788828
64,0.067585275
64,0.105430834
64,0.124526694
64,0.11421091
64,0.08531246
64,0.061345298
64,0.06016338
64,0.08034858
64,0.10277016
64,0.1075602
64,0.09147824
64,0.06684572
64,0.04666006
64,0.03480724
64,0.028166879
64,0.022774182
64,0.017265767
64,0.013758267
64,0.017102677
64,0.031712633
64,0.056497514
64,0.08202748
64,0.09456999
64,0.086468205
64,0.06343766
64,0.040681385
64,0.033268753
64,0.048559945
64,0.08211932
64,0.11787947
64,0.13606262
64,0.12668964
64,0.09649026
64,0.062138375
64,0.037289534
64,0.02536181
64,0.021865813
64,0.021623189
64,0.024255054
64,0.03478054
64,0.059105244
64,0.09540561
64,0.12846121
64,0.13815776
64,0.118674
64,0.086938985
64,0.069437474
64,0.08066837
64,0.112460084
64,0.1409078
64,0.14494596
64,0.122149006
64,0.08713654
64,0.05659073
64,0.03782744
64,0.028518155
64,0.023342391
64,0.020104371
64,0.021513078
64,0.03203439
64,0.0522059
64,0.075165614
64,0.08912411
64,0.086445086
64,0.07140837
64,0.056015886
64,0.049377453
64,0.0523288
64,0.059415706
64,0.0642553
64,0.06379058
64,0.058432102
64,0.049816184
64,0.039673705
64,0.029678067
64,0.02128132
64,0.015660038
64,0.013406358
64,0.014351477
64,0.017720126
64,0.022275543
64,0.02650078
64,0.028967086
64,0.028782617
64,0.026434405
64,0.024033524
64,0.023431152
64,0.024038326
64,0.023506979
64,0.020468779
64,0.015701689
64,0.011040079
64,0.007826798
64,0.0062614656
64,0.0058595757
64,0.0063066958
64,0.007779565
64,0.010343533
64,0.013101411
64,0.014305207
64,0.012808017
64,0.00945574
64,0.006842049
64,0.007633529
64,0.01268025
64,0.020193303
64,0.026728434
64,0.029393483
64,0.027420258
64,0.022195792
64,0.0162107
64,0.011441789
64,0.008495795
64,0.0072307657
64,0.007575608
64,0.009576459
64,0.013115697
64,0.017887658
64,0.023344653
64,0.028288828
64,0.031021219
64,0.030292
64,0.026064556
64,0.02013557
64,0.016853834
64,0.022009268
64,0.038432073
64,0.061497483
64,0.08008901
64,0.084330104
64,0.07318341
64,0.05393994
64,0.03552919
64,0.023159413
64,0.01739751
64,0.016232943
64,0.017430937
64,0.019751498
64,0.02329151
64,0.028764436
64,0.03556395
64,0.040493604
64,0.03985128
64,0.033723842
64,0.027079465
64,0.025455697
64,0.029673448
64,0.035185818
64,0.03641077
64,0.031508468
64,0.023107592
64,0.015242227
64,0.010232499
64,0.008153601
64,0.008413247
64,0.011169074
64,0.017222485
64,0.026537811
64,0.03689417
64,0.04448811
64,0.045755867
64,0.039196126
64,0.028031085
64,0.021063218
64,0.028010907
64,0.051297825
64,0.08111366
64,0.100570545
64,0.09923094
64,0.080691576
64,0.056727
64,0.037080873
64,0.024858361
64,0.018508201
64,0.0155032985
64,0.014514377
64,0.015880805
64,0.020883275
64,0.030439327
64,0.043547314
64,0.05615193
64,0.062445175
64,0.058873814
64,0.047708213
64,0.036839616
64,0.035594396
64,0.049316216
64,0.075495526
64,0.10339496
64,0.11896821
64,0.11385373
64,0.09150488
64,0.06388784
64,0.041848674
64,0.029085428
64,0.023882959
64,0.0236317
64,0.027341874
64,0.035774186
64,0.049571298
64,0.06575979
64,0.07714179
64,0.0776335
64,0.06902626
64,0.06205841
64,0.06910979
64,0.093394205
64,0.123996966
64,0.14237005
64,0.1366367
64,0.11135677
64,0.08121446
64,0.05743084
64,0.042058084
64,0.03166788
64,0.023865085
64,0.02117974
64,0.02965382
64,0.052651305
64,0.08413369
64,0.10855752
64,0.11101449
64,0.09131553
64,0.06819682
64,0.06569679
64,0.09227084
64,0.13100904
64,0.15223558
64,0.14003079
64,0.10437461
64,0.066983126
64,0.04154716
64,0.02820542
64,0.021192491
64,0.017844133
64,0.020202924
64,0.030118357
64,0.04466866
64,0.05728256
64,0.062881276
64,0.06018097
64,0.05065003
64,0.039531227
64,0.036880005
64,0.05163943
64,0.08083693
64,0.10714059
64,0.112845756
64,0.09600206
64,0.069096
64,0.045789707
64,0.031748097
64,0.024917157
64,0.020852776
64,0.017413706
64,0.015845919
64,0.018540842
64,0.026241152
64,0.036862265
64,0.04614035
64,0.04979311
64,0.046477817
64,0.039068427
64,0.03322504
64,0.034279272
64,0.043314967
64,0.055628754
64,0.064007826
64,0.063976884
64,0.056070317
64,0.04403517
64,0.031917226
64,0.022059714
64,0.0149666015
64,0.010809078
64,0.010734115
64,0.016296422
64,0.027226161
64,0.03996664
64,0.04937015
64,0.052204076
64,0.04821642
64,0.039193276
64,0.02919817
