BeanCount,amplitude_envelope
1,0.0023979219
1,0.0007195472
1,0.00025817708
1,0.0018245863
1,0.0054124547
1,0.009550123
1,0.011731196
1,0.010500091
1,0.006954724
1,0.003516271
1,0.0017173941
1,0.0014064311
1,0.0015261994
1,0.0013414585
1,0.0010880025
1,0.0016759782
1,0.0037508337
1,0.00686718
1,0.009607788
1,0.010985467
1,0.011647109
1,0.012779006
1,0.014514458
1,0.016264454
1,0.01734425
1,0.01708632
1,0.015624559
1,0.014226323
1,0.014252744
1,0.015513857
1,0.01573099
1,0.012736855
1,0.0071339454
1,0.0022357155
1,0.0020346134
1,0.008494585
1,0.019035216
1,0.026753956
1,0.025521072
1,0.016502399
1,0.008624056
1,0.011621978
1,0.0277762
1,0.048807427
1,0.06208682
1,0.061507583
1,0.049993824
1,0.03419537
1,0.020438725
1,0.012248874
1,0.009342943
1,0.008803133
1,0.0074010226
1,0.0038815187
1,0.000466286
1,0.0021503656
1,0.013513488
1,0.03268269
1,0.050115697
1,0.056440692
1,0.051948193
1,0.0442565
1,0.03894384
1,0.03599243
1,0.03345891
1,0.030465335
1,0.026829239
1,0.022487503
1,0.017809568
1,0.013446598
1,0.009423424
1,0.0052630515
1,0.0017842413
1,0.002327569
1,0.010852169
1,0.02722877
1,0.0444344
1,0.05370212
1,0.054413773
1,0.053762987
1,0.055622183
1,0.05568176
1,0.048741724
1,0.03585122
1,0.022484064
1,0.013126583
1,0.008575859
1,0.006839863
1,0.005682021
1,0.004618037
1,0.005070722
1,0.008796211
1,0.01568586
1,0.022872912
1,0.026440794
1,0.024367493
1,0.01819857
1,0.0116337165
1,0.0075552408
1,0.0064363466
1,0.006925308
1,0.007462918
1,0.00741167
1,0.0069460087
1,0.0063545783
1,0.0057034465
1,0.0051242183
1,0.0050476003
1,0.0057413783
1,0.006854308
1,0.007838288
1,0.008624728
1,0.009458852
1,0.010379577
1,0.0110828
1,0.011019026
1,0.0099765565
1,0.008986296
1,0.009928438
1,0.013716169
1,0.019019999
1,0.022904951
1,0.022904357
1,0.018849302
1,0.012885935
1,0.007707182
1,0.004662846
1,0.0033045819
1,0.002393788
1,0.0013832801
1,0.0012190319
1,0.003696673
1,0.009616706
1,0.0173545
1,0.023901215
1,0.028107502
1,0.032090567
1,0.037319425
1,0.041137088
1,0.04027797
1,0.0352785
1,0.029023813
1,0.023624642
1,0.020275155
1,0.019544415
1,0.019956704
1,0.01858815
1,0.014164224
1,0.008216206
1,0.0036317182
1,0.0031183492
1,0.007802626
1,0.015377018
1,0.020028045
1,0.017127033
1,0.009561185
1,0.0071011833
1,0.017838646
1,0.039371092
1,0.058529105
1,0.06320347
1,0.054523617
1,0.0427738
1,0.034494217
1,0.028687272
1,0.022747258
1,0.01649631
1,0.010696443
1,0.0052620843
1,0.00076977315
1,0.00044764602
1,0.009205716
1,0.03052519
1,0.058039248
1,0.08110767
1,0.09533402
1,0.10382946
1,0.10769888
1,0.10373151
1,0.09031072
1,0.07000715
1,0.04757408
1,0.028294634
1,0.015766362
1,0.010063596
1,0.008792118
1,0.009262627
1,0.009353092
1,0.0073960535
1,0.0029136932
1,7.434139e-06
1,0.0011981942
1,0.015439295
1,0.043077048
1,0.07315731
1,0.09324541
1,0.09942335
1,0.09461393
1,0.082362555
1,0.06600079
1,0.04892476
1,0.034524247
1,0.024515543
1,0.017788071
1,0.012842063
1,0.010689752
1,0.013824063
1,0.02231157
1,0.031957544
1,0.038377445
1,0.043272223
1,0.05216886
1,0.06538975
1,0.077093475
1,0.08296256
1,0.08209982
1,0.07415244
1,0.060700133
1,0.045665085
1,0.032171343
1,0.02195068
1,0.0153845735
1,0.010743044
1,0.0054856953
1,0.000485062
1,9.8617245e-05
1,0.00944832
1,0.03471975
1,0.06367933
1,0.07808004
1,0.06979729
1,0.050195266
1,0.038424578
1,0.04348808
1,0.05792492
1,0.067227475
1,0.06348949
1,0.04928544
1,0.032290027
1,0.018605333
1,0.009657636
1,0.0037901085
1,0.00065825623
1,0.0035651631
1,0.016316477
1,0.036595974
1,0.053784743
1,0.057360712
1,0.047212306
1,0.031864557
1,0.019451719
1,0.013283153
1,0.013887777
1,0.021498322
1,0.03405202
1,0.045108806
1,0.048344325
1,0.043061893
1,0.0326756
1,0.021297514
1,0.012175758
1,0.0072548906
1,0.0075309156
1,0.012715766
1,0.020165881
1,0.025726806
1,0.028220644
1,0.032112226
1,0.041422017
1,0.05211144
1,0.055021815
1,0.04635333
1,0.030612702
1,0.015492158
1,0.007941958
1,0.012673773
1,0.029793946
1,0.05252474
1,0.06990535
1,0.073594764
1,0.06246438
1,0.04377625
1,0.027560197
1,0.018101756
1,0.01279279
1,0.0077256765
1,0.0030045179
1,0.0035135325
1,0.0145117575
1,0.034824666
1,0.054420758
1,0.062467363
1,0.058252197
1,0.048945736
1,0.039633833
1,0.030726118
1,0.022040015
1,0.014640268
1,0.0095027955
1,0.006538597
1,0.0049875956
1,0.004095224
1,0.003427742
1,0.0028594017
1,0.0024420281
1,0.0022717465
1,0.0023406907
1,0.0024497828
1,0.0023279225
1,0.0019095036
1,0.0014842885
1,0.0015356252
1,0.0023628303
1,0.003811524
1,0.005364112
1,0.006471977
1,0.006815652
1,0.0063537797
1,0.0052787117
1,0.003927134
1,0.0026295504
1,0.0016255638
1,0.0011177715
1,0.0013855626
1,0.0027703473
1,0.0053506116
1,0.008436271
1,0.01049712
1,0.010125483
1,0.0074022096
1,0.0039921124
1,0.0020095643
1,0.0030392278
1,0.007661975
1,0.015247062
1,0.023902638
1,0.03067381
1,0.03270292
1,0.02932205
1,0.022442557
1,0.01495994
1,0.009317287
1,0.0062524057
1,0.0044030943
1,0.0017671097
1,4.4030455e-09
1,0.0
1,0.0048918696
1,0.021449517
1,0.040716894
1,0.052399836
1,0.054910805
1,0.058575787
1,0.07177113
1,0.08894584
1,0.09592593
1,0.08447495
1,0.05961598
1,0.03399085
1,0.016992714
1,0.009871796
