BeanCount,amplitude_envelope
32,2.3272186e-19
32,1.374755e-16
32,3.8478092e-16
32,3.454609e-16
32,1.4393278e-17
32,0.0
32,0.0
32,4.8316506e-16
32,3.700251e-15
32,5.736658e-15
32,1.9874455e-15
32,0.0
32,0.0
32,6.478614e-17
32,2.5574401e-14
32,7.041608e-14
32,6.2293066e-14
32,2.3472695e-15
32,0.0
32,0.0
32,9.1735566e-14
32,6.8100457e-13
32,1.0439773e-12
32,3.519424e-13
32,0.0
32,0.0
32,1.6758201e-14
32,4.755786e-12
32,1.2885033e-11
32,1.1229136e-11
32,3.8020108e-13
32,0.0
32,0.0
32,1.7403566e-11
32,1.2531585e-10
32,1.899608e-10
32,6.228979e-11
32,0.0
32,0.0
32,4.11552e-12
32,8.840358e-10
32,2.3574978e-09
32,2.0236282e-09
32,6.114939e-11
32,0.0
32,0.0
32,3.304659e-09
32,2.3070664e-08
32,3.457126e-08
32,1.1003573e-08
32,0.0
32,0.0
32,5.705863e-10
32,1.5590722e-07
32,4.1337003e-07
32,3.3564442e-07
32,5.558933e-09
32,0.0
32,1.1361565e-08
32,2.9731932e-06
32,1.1804061e-05
32,2.5144029e-05
32,4.068777e-05
32,5.5484725e-05
32,6.774282e-05
32,7.776744e-05
32,8.682478e-05
32,9.568772e-05
32,0.00010468378
32,0.0001138015
32,0.00012208549
32,0.0001282751
32,0.00013219556
32,0.00013413523
32,0.00013488575
32,0.0001371752
32,0.00014360306
32,0.00015207588
32,0.00015579208
32,0.00015015414
32,0.00013851035
32,0.00012837585
32,0.00012405153
32,0.00012552584
32,0.00013166277
32,0.00014198727
32,0.00015626058
32,0.00017162722
32,0.00018225382
32,0.00018525211
32,0.00018406275
32,0.00018233935
32,0.00017873025
32,0.0001712721
32,0.00016267181
32,0.00015794684
32,0.00015888567
32,0.00016234737
32,0.00016450582
32,0.00016637548
32,0.00017234616
32,0.00018403771
32,0.0001974775
32,0.00020611439
32,0.00020617979
32,0.00019974918
32,0.00019408579
32,0.00019534028
32,0.00020117313
32,0.0002039375
32,0.00020278683
32,0.0002093502
32,0.00024104881
32,0.00030858346
32,0.0004008369
32,0.00047824383
32,0.0004993073
32,0.00047248087
32,0.0004594262
32,0.0005065422
32,0.0005864474
32,0.00062846765
32,0.0006036448
32,0.0005547517
32,0.0005413282
32,0.0005750027
32,0.00061172043
32,0.0006029384
32,0.0005461642
32,0.00047601626
32,0.000425494
32,0.00040891138
32,0.00043355318
32,0.00050877064
32,0.00063203915
32,0.00077342277
32,0.0008806476
32,0.0009109262
32,0.00086556026
32,0.00077964837
32,0.00068626937
32,0.0006045571
