BeanCount,amplitude_envelope
1,0.004734273
1,0.004584078
1,0.004437267
1,0.0042991033
1,0.0041761827
1,0.0040768078
1,0.0040113083
1,0.0039920914
1,0.0040331166
1,0.0041488027
1,0.0043523875
1,0.0046540056
1,0.0050588623
1,0.0055657085
1,0.0061660074
1,0.0068440004
1,0.0075773345
1,0.00833825
1,0.009095533
1,0.009817262
1,0.010474229
1,0.011043199
1,0.011509753
1,0.011870079
1,0.012131578
1,0.012313162
1,0.0124449795
1,0.012566407
1,0.012722979
1,0.012962565
1,0.013330972
1,0.013867386
1,0.014599963
1,0.015541981
1,0.016689032
1,0.018017791
1,0.01948642
1,0.021036906
1,0.022599636
1,0.024099281
1,0.025460733
1,0.026614571
1,0.02750387
1,0.028091012
1,0.02836263
1,0.028332947
1,0.028043984
1,0.027562058
1,0.026970888
1,0.02636236
1,0.025825886
1,0.025437959
1,0.025253212
1,0.025298098
1,0.025567947
1,0.026027758
1,0.02661685
1,0.027256712
1,0.027861485
1,0.028349644
1,0.028654942
1,0.028735196
1,0.028577806
1,0.028201742
1,0.027656011
1,0.02701405
1,0.026365368
1,0.025805736
1,0.025426857
1,0.0253058
1,0.025495542
1,0.026017752
1,0.026858618
1,0.027968246
1,0.02926423
1,0.030638611
1,0.03196815
1,0.03312657
1,0.03399736
1,0.034485094
1,0.034524225
1,0.034084704
1,0.033173814
1,0.03183347
1,0.030133722
1,0.028164363
1,0.026025273
1,0.023816638
1,0.021630252
1,0.019542808
1,0.017611636
1,0.01587316
1,0.01434396
1,0.013023554
1,0.011898966
1,0.010949757
1,0.010152726
1,0.009485703
1,0.008930111
1,0.008472364
1,0.008104235
1,0.007822408
1,0.0076274215
1,0.0075221765
1,0.007510228
1,0.0075940294
1,0.0077733104
1,0.008043726
1,0.008395974
1,0.008815401
1,0.009282078
1,0.009771645
1,0.01025678
1,0.010708915
1,0.011100263
1,0.011406556
1,0.011609981
1,0.01170113
1,0.011680384
1,0.011559038
1,0.011359793
1,0.011117017
1,0.010876059
1,0.010690339
1,0.01061733
1,0.010713572
1,0.011028825
1,0.011600262
1,0.012447312
1,0.01356784
1,0.014936161
1,0.016503148
1,0.018198572
1,0.019936128
1,0.021619938
1,0.023152705
1,0.024444446
1,0.025420196
1,0.026027018
1,0.026238678
1,0.026058242
1,0.025517603
1,0.024674635
1,0.02360827
1,0.022411866
1,0.021185536
1,0.02002813
1,0.019029582
1,0.018264003
1,0.017784111
1,0.017617496
1,0.017765276
1,0.018203594
1,0.018887538
1,0.019756934
1,0.020743623
1,0.02177978
1,0.022806454
1,0.023781763
1,0.024687953
1,0.025536364
1,0.026368935
1,0.027255362
1,0.028284768
1,0.029553346
1,0.031151172
1,0.03314756
1,0.035577122
1,0.038428374
1,0.041636664
1,0.045082875
1,0.048598688
1,0.051977403
1,0.054992385
1,0.057419565
1,0.05906157
1,0.059768707
1,0.05945703
1,0.05811962
1,0.055830974
1,0.05274401
1,0.049076904
1,0.04509412
1,0.04108331
1,0.03733014
1,0.034093875
1,0.03158608
1,0.029954042
1,0.02927008
1,0.029527545
1,0.03064429
1,0.032472394
1,0.034813557
1,0.037439454
1,0.040114965
1,0.0426219
1,0.04478033
1,0.046464615
1,0.047612485
1,0.048226327
1,0.04836705
1,0.048140094
1,0.047678027
1,0.047121525
1,0.04660032
1,0.046216942
1,0.046034977
1,0.046072792
1,0.04630357
1,0.046661377
1,0.04705203
1,0.047365773
1,0.047493327
1,0.0473422
1,0.046849992
1,0.04599425
1,0.04479703
1,0.04332351
1,0.04167608
1,0.03998413
1,0.03838948
1,0.03702966
1,0.03602167
1,0.035448465
1,0.03534936
1,0.035715412
1,0.036490213
1,0.03757602
1,0.03884459
1,0.040151346
1,0.04135096
1,0.042311825
1,0.04292796
1,0.043127485
1,0.042877566
1,0.042186446
1,0.041100286
1,0.039697167
1,0.038078308
1,0.036356986
1,0.03464637
1,0.033048008
1,0.031642515
1,0.030483376
1,0.029594308
1,0.02897065
1,0.028584236
1,0.028390288
1,0.028334836
1,0.028361365
1,0.028416252
1,0.02845291
1,0.02843489
1,0.02833813
1,0.02815261
1,0.027883293
1,0.027550438
1,0.027188072
1,0.026840966
1,0.026560014
1,0.026396424
1,0.026395448
1,0.026590917
1,0.02700131
1,0.027627792
1,0.028454594
1,0.02945036
1,0.030570839
1,0.031763345
1,0.032971956
1,0.034141835
1,0.035223152
1,0.036173657
1,0.036959223
1,0.03755452
1,0.03794325
1,0.038118333
1,0.038083572
1,0.037855055
1,0.037461452
1,0.03694338
1,0.036350753
1,0.0357374
1,0.035153113
1,0.03463607
1,0.034206342
1,0.033861175
1,0.033573806
1,0.033295035
1,0.032958526
1,0.03249003
1,0.03181687
1,0.030877728
1,0.02963093
1,0.028059483
1,0.026173102
1,0.024006914
1,0.021617495
1,0.019077977
1,0.016471997
1,0.013886215
1,0.011403503
1,0.0090972455
1,0.007027235
1,0.0052372753
1,0.0037538856
1,0.0025864218
1,0.0017284726
1,0.0011601793
1,0.0008512023
1,0.00076406245
1,0.0008575812
1,0.0010901917
1,0.0014229192
1,0.0018218524
1,0.0022599464
1,0.0027180281
1,0.0031849307
1,0.0036567713
1,0.004135481
1,0.0046267672
1,0.0051377867
1,0.0056747976
1,0.006241099
1,0.006835468
1,0.0074513135
1,0.008076616
1,0.008694635
1,0.009285368
1,0.009827584
1,0.0103012975
1,0.010690713
1,0.010987093
1,0.011191529
1,0.0113183
1,0.011398037
1,0.011479273
1,0.011627934
1,0.011924314
1,0.012457573
1,0.013318416
1,0.01458968
1,0.016335977
1,0.018593632
1,0.021362241
1,0.024598936
1,0.028216247
1,0.032084245
1,0.036037277
1,0.03988489
1,0.043426834
1,0.046467856
1,0.04883187
1,0.050377052
1,0.051010232
1,0.050696485
1,0.049463183
1,0.04739583
1,0.044628415
1,0.041330144
1,0.037689295
1,0.033896428
1,0.03012928
1,0.026540361
1,0.023248287
1,0.020333221
1,0.017836478
1,0.01576419
1,0.014093287
1,0.012779033
1,0.011763314
1,0.010982487
1,0.01037421
1,0.009882994
1,0.009464458
1,0.009088185
1,0.008739156
1,0.008417695
1,0.0081378715
1,0.007924361
1,0.007808087
1,0.007821201
1,0.007992136
1,0.008341013
1,0.008875661
1,0.009588937
1,0.01045737
1,0.011441536
1,0.012488172
1,0.013534141
1,0.014511506
1,0.0153534245
1,0.016001038
1,0.016410146
1,0.016556956
1,0.016441796
1,0.016089434
1,0.015545903
1,0.014873158
1,0.014142388
1,0.013426554
1,0.012793073
1,0.0122973705
1,0.011977968
1,0.011853527
1,0.011922083
1,0.0121625615
1,0.012538477
1,0.013003159
1,0.013505795
1,0.013997873
1,0.014439363
1,0.014804247
1,0.015085092
1,0.0152963
1,0.015475532
1,0.015682762
1,0.015996367
1,0.016505642
1,0.01730117
1,0.018463869
1,0.020053435
1,0.022097647
1,0.024583854
1,0.02745379
1,0.030602675
1,0.033883143
1,0.03711466
1,0.04009782
1,0.042632386
1,0.044536587
1,0.045666095
1,0.045931317
1,0.045307577
1,0.043838095
1,0.041631192
1,0.038850404
1,0.03570117
1,0.032413527
1,0.029223384
1,0.026354523
1,0.024002673
1,0.022322651
1,0.021419294
1,0.02134233
1,0.022084592
1,0.023584146
1,0.025730398
1,0.028372914
1,0.03133256
1,0.0344145
1,0.037422344
1,0.04017271
1,0.04250948
1,0.044316642
1,0.04552776
1,0.046130687
1,0.04616794
1,0.04573033
1,0.04494534
1,0.04396125
1,0.042930353
1,0.041992296
1,0.04125904
1,0.040803447
1,0.04065249
1,0.04078598
1,0.04114097
1,0.04162134
1,0.042111285
1,0.042490214
1,0.042647257
1,0.042492874
1,0.041966386
1,0.041040115
1,0.039719976
1,0.038044013
1,0.036079057
1,0.033914864
1,0.031657286
1,0.029419115
1,0.02731088
1,0.025432143
1,0.023863526
1,0.022660471
1,0.021849493
1,0.02142606
1,0.021356205
1,0.021581352
1,0.022024984
1,0.022601098
1,0.023223191
1,0.023812387
1,0.024303745
1,0.02465057
1,0.02482695
1,0.024828881
1,0.024673963
1,0.024400026
1,0.02406251
1,0.02373042
1,0.02348066
1,0.023391675
1,0.02353633
1,0.023974888
1,0.024748372
1,0.025872644
1,0.027333815
1,0.029086184
1,0.031052854
1,0.033128697
1,0.035187628
1,0.037091967
1,0.038704675
1,0.039902657
1,0.040589195
1,0.040705543
1,0.040240645
1,0.039235383
1,0.03778047
1,0.036008205
1,0.034078818
1,0.032163844
1,0.030428546
1,0.02901542
1,0.028030435
1,0.027533228
1,0.027532082
1,0.027984181
1,0.028800914
1,0.029857699
1,0.031007743
1,0.032097712
1,0.032983758
1,0.03354534
1,0.033695288
1,0.033385474
1,0.032608446
1,0.031394936
1,0.029807374
1,0.027932163
1,0.025871355
1,0.023733156
1,0.021622859
1,0.019635016
1,0.017847387
1,0.016317168
1,0.015079503
1,0.014147705
1,0.013515713
1,0.0131619
1,0.013053308
1,0.01314983
1,0.01340798
1,0.013784026
1,0.014236512
1,0.014728223
1,0.015227609
1,0.015709708
1,0.016156489
1,0.016556468
1,0.016903754
1,0.017196245
1,0.017432993
1,0.017611317
1,0.017724248
1,0.017759036
1,0.017697131
1,0.017515678
1,0.017190369
1,0.016699232
1,0.016027188
1,0.015170264
1,0.014139076
1,0.012961291
1,0.01168248
1,0.0103655
1,0.00908813
1,0.007938386
1,0.0070088618
1,0.0063902372
1,0.006164447
1,0.006397932
1,0.00713564
1,0.00839614
1,0.010168393
1,0.012410459
1,0.015050405
1,0.017989604
1,0.021108253
1,0.024272785
1,0.027344853
1,0.030191591
1,0.03269647
1,0.034770057
1,0.03635926
1,0.037452746
1,0.038082026
1,0.038318392
1,0.03826426
1,0.03803978
1,0.037767697
1,0.03755806
1,0.03749496
1,0.03762682
1,0.037961353
1,0.03846583
1,0.039072704
1,0.03968945
1,0.040211502
1,0.04053657
1,0.040578175
1,0.040276192
1,0.039604146
1,0.03857292
1,0.037230138
1,0.03565557
1,0.033954017
1,0.032244127
1,0.030645095
1,0.029264502
1,0.028187415
1,0.027467813
1,0.027123392
1,0.027134033
1,0.02744376
1,0.0279668
1,0.0285975
1,0.029222772
1,0.029735304
1,0.030046053
1,0.03009447
1,0.029855696
1,0.029343937
1,0.028611522
1,0.027743245
1,0.02684628
1,0.026038779
1,0.025438279
1,0.025150485
1,0.02525988
1,0.025822937
1,0.026864393
1,0.028376607
1,0.030320762
1,0.032629814
1,0.035213128
1,0.037960563
1,0.040746137
1,0.04343179
1,0.04587399
1,0.04793338
1,0.049483325
1,0.050418973
1,0.05067108
1,0.050217934
1,0.049091887
1,0.047379754
1,0.04521588
1,0.042769626
1,0.04022956
1,0.0377853
1,0.035609618
1,0.03384264
1,0.03258003
1,0.03186612
1,0.03169249
1,0.032002427
1,0.032700606
1,0.03366596
1,0.034767147
1,0.035878118
1,0.0368912
1,0.037726242
1,0.038335197
1,0.03870236
1,0.038841173
1,0.038788296
1,0.03859602
1,0.038323727
1,0.038029276
1,0.0377609
1,0.03755107
1,0.0374131
1,0.037340794
1,0.037310794
1,0.037287213
1,0.03722813
1,0.03709013
1,0.03683131
1,0.03641418
1,0.035807703
1,0.03498866
1,0.033943545
1,0.032670014
1,0.031178001
1,0.029491259
1,0.027648851
1,0.025705406
1,0.023727888
1,0.021789342
1,0.019962167
1,0.018311191
1,0.016887594
1,0.01572465
1,0.014835291
1,0.014210967
1,0.013822837
1,0.013624977
1,0.013559328
1,0.013561857
1,0.013569398
1,0.0135265505
1,0.013391898
1,0.013142795
1,0.0127779795
1,0.012317541
1,0.011800408
1,0.011279689
1,0.010816597
1,0.010473923
1,0.010309835
1,0.010372263
1,0.0106943
1,0.011290963
1,0.012157464
1,0.013268602
1,0.014579576
1,0.016028073
1,0.017537847
1,0.019023338
1,0.020395529
1,0.021568546
1,0.022467263
1,0.023034062
1,0.02323462
1,0.02306211
1,0.02253805
