BeanCount,amplitude_envelope,rms_db,spectral_flux,onset_strength,ioi_s,shake_rate_bpm
512,2.6601558e-11,-80.0,0.0,0.0,0.060240965,562.5
512,1.0452005e-09,-80.0,0.0,0.0,0.060240965,562.5
512,2.3654727e-09,-80.0,0.0,0.0,0.060240965,562.5
512,1.6778772e-09,-80.0,0.0,0.0,0.060240965,562.5
512,3.8717215e-12,-80.0,0.0,0.0,0.060240965,562.5
512,0.0,-80.0,0.0,0.0,0.060240965,562.5
512,0.0,-80.0,0.0,0.0,0.060240965,562.5
512,4.7598236e-09,-80.0,0.0,0.0,0.060240965,562.5
512,2.4595929e-08,-80.0,0.0,0.0,0.060240965,562.5
512,3.2450696e-08,-80.0,0.0,0.0,0.060240965,562.5
512,7.276764e-09,-80.0,0.0,0.0,0.060240965,562.5
512,0.0,-80.0,0.0,0.0,0.060240965,562.5
512,0.0,-80.0,0.0,0.0,0.060240965,562.5
512,5.3953335e-09,-80.0,0.0,0.0,0.060240965,562.5
512,1.9354854e-07,-80.0,0.0,0.0,0.060240965,562.5
512,4.3218392e-07,-80.0,0.0,0.0,0.060240965,562.5
512,3.0079687e-07,-80.0,0.0,0.0,0.060240965,562.5
512,3.8485318e-10,-80.0,0.0,0.0,0.060240965,562.5
512,0.0,-80.0,0.0,0.0,0.060240965,562.5
512,0.0,-80.0,0.0,0.0,0.060240965,562.5
512,8.9559427e-07,-80.0,0.0,0.0,0.060240965,562.5
512,4.5176807e-06,-80.0,0.0,0.0,0.060240965,562.5
512,5.8925643e-06,-80.0,0.0,0.0,0.060240965,562.5
512,1.2761382e-06,-80.0,0.0,0.0,0.060240965,562.5
512,0.0,-80.0,0.0,0.0,0.060240965,562.5
512,0.0,-80.0,0.0,0.0,0.060240965,562.5
512,1.0901472e-06,-80.0,0.0,0.0,0.060240965,562.5
512,3.584257e-05,-80.0,0.0,0.0,0.060240965,562.5
512,7.8969e-05,-80.0,0.0,0.0,0.060240965,562.5
512,5.3897802e-05,-80.0,0.0,0.0,0.060240965,562.5
512,2.86838e-08,-80.0,0.0,0.0,0.060240965,562.5
512,0.0,-80.0,0.0,0.0,0.060240965,562.5
512,0.0,-80.0,0.0,0.0,0.060240965,562.5
512,0.00016440422,-80.0,0.0,0.0,0.060240965,562.5
512,0.0008177837,-80.0,0.0,0.0,0.060240965,562.5
512,0.0010462417,-80.0,0.0,0.0,0.060240965,562.5
512,0.00020730644,-80.0,0.0,0.0,0.060240965,562.5
512,0.0,-80.0,0.0,0.0,0.060240965,562.5
512,0.0,-80.0,0.0,0.0,0.060240965,562.5
512,0.00081503426,-80.0,0.0,0.0,0.060240965,562.5
512,0.010703626,-39.538315,0.0032519088,0.0,0.060240965,562.5
512,0.02571532,-35.225754,0.029169599,0.6068203,0.060240965,562.5
512,0.036215864,-27.441896,0.033360153,1.0,0.06475903,537.3134
512,0.036008906,-25.997942,0.07126837,0.260764,0.06927711,514.2857
512,0.0315784,-25.783625,0.016736275,0.26665348,0.073795184,493.15067
512,0.042698573,-26.457182,0.018127779,0.07388176,0.078313254,473.6842
512,0.08748426,-21.89741,0.046415817,0.034517027,0.082831316,455.69623
512,0.16294028,-15.740162,0.13879097,0.10287451,0.0873494,439.02438
512,0.24031945,-11.899887,0.26109242,0.21579419,0.09186747,423.52942
