BeanCount,amplitude_envelope,rms_db,spectral_flux,onset_strength,ioi_s,shake_rate_bpm
256,0.096323825,-33.08009,0.0,0.0,0.7586207,180.0
256,0.1349801,-22.655529,0.03937934,0.0,0.7586207,180.0
256,0.18442187,-17.360989,0.15599191,0.22775139,0.7586207,180.0
256,0.24049649,-15.954078,0.12104053,0.31104332,0.75034475,181.74475
256,0.29753563,-14.032329,0.054378852,0.15022868,0.74206895,183.52367
256,0.3494342,-12.088868,0.16499467,0.0794442,0.7337931,185.33772
256,0.39089662,-10.196284,0.2100554,0.13695195,0.7255172,187.18802
256,0.41855946,-8.954917,0.2150176,0.12779325,0.7172414,189.07562
256,0.4315549,-9.029843,0.17138462,0.1148784,0.70896554,191.0017
256,0.43120167,-10.093066,0.08272825,0.058337107,0.7006896,192.96742
256,0.4199431,-11.429593,0.08664483,0.033869024,0.69241375,194.97401
256,0.40009904,-12.297069,0.10489974,0.03181975,0.68413794,197.02277
256,0.37309912,-11.099278,0.12522301,0.057408907,0.6758621,199.11504
256,0.3395308,-11.1712885,0.19113192,0.07034779,0.6675862,201.25223
256,0.29984,-10.667155,0.08427019,0.09327085,0.6593103,203.43582
256,0.25518262,-12.156295,0.13120943,0.040221028,0.6510345,205.66728
256,0.2079512,-13.625075,0.044567276,0.034408227,0.6427586,207.94824
256,0.16174234,-17.408272,0.037349943,0.018204248,0.63448274,210.28036
256,0.12082939,-19.861134,0.015400658,0.022698533,0.62620693,212.6654
256,0.08941273,-23.0307,0.03090755,0.013200086,0.61793107,215.10515
256,0.0709168,-22.83112,0.024037896,0.036106307,0.60965514,217.60156
256,0.0674542,-22.449612,0.043802604,0.039791364,0.6013793,220.15656
256,0.07944545,-22.68523,0.03211342,0.081783324,0.59310347,222.77228
256,0.105357274,-21.506207,0.021098675,0.0677296,0.5848276,225.4509
256,0.14159206,-21.628654,0.082784176,0.035919674,0.57655174,228.19472
256,0.18266441,-18.452473,0.018641938,0.12741667,0.5682758,231.00618
256,0.22182564,-16.756413,0.13060929,0.05135635,0.55999994,233.88774
256,0.2521921,-14.232839,0.10945716,0.17057294,0.55172414,236.8421
256,0.2682074,-12.734302,0.14755738,0.13049224,0.53539014,242.89772
256,0.2670117,-12.204221,0.12441828,0.121119395,0.5190562,249.27115
256,0.24923907,-12.199992,0.1080395,0.066066146,0.5027223,255.98802
256,0.21891831,-13.954757,0.080890715,0.03898437,0.48638836,263.07693
256,0.18245985,-16.51899,0.025943685,0.03313472,0.47005442,270.5696
256,0.14701147,-21.032219,0.01551569,0.019095758,0.45372045,278.50165
256,0.11870597,-23.380337,0.018967375,0.019476648,0.43738657,286.91275
256,0.10135518,-23.22905,0.022687076,0.025577791,0.4210526,295.84775
256,0.09592105,-22.684395,0.045161914,0.02977502,0.40471867,305.35715
256,0.10078996,-21.425571,0.03621839,0.09016351,0.38838476,315.49814
256,0.11264034,-18.959362,0.046045613,0.06777449,0.37205082,326.33588
256,0.12756619,-18.198353,0.08261089,0.08091256,0.35571685,337.94467
256,0.14210007,-17.237236,0.059453454,0.09795152,0.3393829,350.40985
256,0.15383789,-17.782036,0.0646758,0.083540656,0.323049,363.82977
256,0.1615504,-18.738083,0.04714178,0.07894642,0.30671504,378.3186
256,0.16488597,-19.88607,0.01954893,0.03460255,0.2903811,394.00922
256,0.16392829,-20.108635,0.037799407,0.025588172,0.27404717,411.0577
256,0.15892124,-17.838703,0.096269704,0.055226445,0.25771323,429.64825
256,0.15031692,-17.225376,0.09821075,0.14563759,0.24137932,449.99997
256,0.13901146,-16.699318,0.0337382,0.10839719,0.23448277,459.18365
256,0.12647553,-18.645508,0.056846432,0.040050086,0.22758621,468.74997
256,0.1145973,-19.975082,0.022642806,0.049473453,0.22068965,478.7234
256,0.10526045,-22.997295,0.01719272,0.016742267,0.21379308,489.13043
256,0.099839,-23.390907,0.011507496,0.015222034,0.20689654,500.0
256,0.09886588,-23.614262,0.05553821,0.018230794,0.19999999,511.36365
256,0.10206787,-21.536892,0.035789773,0.13497688,0.19310343,523.25586
256,0.108775824,-19.025406,0.054914176,0.07141651,0.18620689,535.7143
256,0.11851884,-17.746452,0.086023636,0.08786067,0.17931035,548.78046
256,0.13150367,-16.990025,0.06783831,0.14329447,0.1724138,562.5
256,0.1486899,-17.567589,0.0508763,0.064617686,0.17672414,553.8461
256,0.17132904,-17.725426,0.05072564,0.05791999,0.18103448,545.4545
256,0.20007941,-17.848454,0.07899586,0.04204137,0.18534482,537.3134
256,0.2340355,-17.119648,0.04171098,0.075701885,0.18965517,529.41174
256,0.27011117,-17.69128,0.067767575,0.051313434,0.19396551,521.73914
256,0.3032002,-12.727355,0.061684854,0.04911848,0.19827585,514.2857
256,0.32734036,-10.549609,0.30840755,0.08508201,0.2025862,507.04227
256,0.3376436,-9.416064,0.20845065,0.23805517,0.20689654,500.0
256,0.33220014,-9.493386,0.11170573,0.10217577,0.18773946,532.8947
256,0.31299803,-11.315097,0.06363532,0.03485197,0.16858238,570.42255
256,0.28546017,-13.127913,0.109882094,0.030484503,0.14942528,613.63635
