BeanCount,amplitude_envelope,rms_db,spectral_flux,onset_strength,ioi_s,shake_rate_bpm
4,0.0063468427,-38.652855,0.0,0.0,0.21052632,642.8571
4,0.016475763,-33.910442,0.009102555,0.0,0.21052632,642.8571
4,0.026041497,-31.760437,0.011912602,0.18607882,0.21052632,642.8571
4,0.034457155,-29.590122,0.013412731,0.1179545,0.22556393,617.64703
4,0.04147008,-29.736607,0.016087888,0.18619412,0.24060151,594.33966
4,0.047147814,-29.52686,0.0068918457,0.12903006,0.2556391,572.7273
4,0.051780228,-30.408611,0.012677863,0.045518994,0.27067667,552.6316
4,0.05576613,-26.991203,0.011665861,0.099850096,0.2857143,533.8983
4,0.059548922,-24.804394,0.041779067,0.07852224,0.3007519,516.39343
4,0.06361043,-23.20047,0.022284951,0.2575408,0.31578946,500.0
4,0.068462886,-23.823658,0.023209877,0.11537616,0.31578946,500.0
4,0.07455643,-24.66515,0.006611991,0.08195638,0.31578946,500.0
4,0.08209081,-24.85439,0.011548748,0.024952108,0.31578946,500.0
4,0.090825036,-23.61699,0.030599976,0.037171196,0.31578946,500.0
4,0.10000772,-22.255283,0.026201151,0.16288154,0.31578946,500.0
4,0.10847308,-22.551086,0.041372478,0.14172544,0.31578946,500.0
4,0.11488624,-19.950912,0.020568136,0.14205512,0.31578946,500.0
4,0.11811262,-18.66713,0.09542406,0.06930364,0.31578946,500.0
4,0.117627315,-17.723755,0.053754576,0.23161146,0.31578946,500.0
4,0.1137763,-19.317192,0.021529771,0.11443139,0.28654972,532.8947
4,0.10771815,-21.930328,0.008832063,0.03354947,0.25730997,570.42255
4,0.101076625,-21.247196,0.042836882,0.018466635,0.22807017,613.63635
4,0.09550199,-21.050236,0.06877199,0.1422618,0.19883043,663.9344
4,0.092318386,-20.781528,0.009960422,0.1790416,0.16959064,723.2143
4,0.092309445,-24.434658,0.010917449,0.019523576,0.14035088,794.1177
4,0.09566408,-22.936153,0.014422529,0.058228783,0.11111113,880.43475
4,0.10213351,-21.894703,0.06738061,0.08781227,0.081871346,987.80493
4,0.111403435,-19.231236,0.047867008,0.2449331,0.052631587,1125.0
4,0.12356243,-19.61103,0.057501066,0.17770538,0.052631587,1125.0
4,0.13942227,-13.192848,0.11088073,0.15050872,0.052631587,1125.0
4,0.16042411,-13.338617,0.16631232,0.13673076,0.052631587,1125.0
4,0.18797024,-13.316296,0.017342309,0.20400429,0.052631587,1125.0
4,0.22222446,-19.349415,0.014490142,0.020582689,0.15789473,750.0
4,0.26086196,-20.25861,0.0203782,0.03998634,0.2631579,562.5
4,0.29857454,-12.994881,0.10335197,0.04046255,0.36842108,449.99997
4,0.327921,-9.561216,0.26337337,0.23019332,0.4736842,375.0
4,0.34145558,-8.427723,0.21516581,0.36899918,0.46052632,382.97873
4,0.33430234,-8.450356,0.10042939,0.15639317,0.44736844,391.30435
4,0.30603957,-10.031376,0.09495593,0.058649182,0.43421057,399.99997
4,0.261151,-11.876209,0.04053332,0.057899307,0.4210526,409.0909
4,0.20799701,-15.303347,0.030807475,0.033207234,0.40789473,418.60464
4,0.15677696,-17.91791,0.027557982,0.030260691,0.39473686,428.57144
4,0.11714559,-20.810688,0.01816515,0.03518784,0.38157898,439.02438
4,0.09608526,-23.13593,0.016087465,0.02633571,0.36842108,449.99997
4,0.09645814,-25.287342,0.010376894,0.02055689,0.35526314,461.53848
4,0.11648499,-26.98373,0.012450642,0.051123615,0.34210527,473.6842
4,0.15025549,-23.892944,0.028615745,0.0616584,0.3289474,486.48648
4,0.18922508,-10.599419,0.0966757,0.2083781,0.31578946,500.0
4,0.22441734,-9.587957,0.4876479,0.30332512,0.30409357,512.65826
4,0.24871236,-9.370602,0.057331115,0.42627683,0.29239768,525.974
4,0.25833336,-11.811708,0.020995669,0.05567449,0.28070176,540.0
4,0.2530021,-15.652868,0.052771788,0.023451215,0.26900586,554.7945
4,0.23512374,-15.937471,0.071897015,0.076392025,0.25730997,570.42255
4,0.20867296,-16.258095,0.041450903,0.118182465,0.24561402,586.95654
4,0.17821449,-15.87369,0.046175558,0.038738344,0.23391813,604.4776
4,0.14822415,-16.138956,0.10862087,0.07089366,0.22222222,623.0769
4,0.12267633,-16.702147,0.027683841,0.18661743,0.21052632,642.8571
4,0.104720816,-19.4777,0.018635996,0.04125098,0.2330827,605.7692
4,0.09630951,-22.007336,0.018786024,0.030141508,0.2556391,572.7273
4,0.09781885,-24.275127,0.013492638,0.041907586,0.2781955,543.10345
4,0.1078506,-24.232944,0.024130695,0.02353057,0.3007519,516.39343
4,0.12340844,-21.152367,0.03332638,0.065073684,0.32330826,492.1875
4,0.140559,-18.581158,0.08414122,0.07898611,0.34586465,470.14926
4,0.1555275,-16.288599,0.08424695,0.21679233,0.36842108,449.99997
4,0.16597779,-14.762554,0.060163476,0.15142544,0.37368423,445.54456
4,0.17205541,-14.311108,0.07112788,0.088451006,0.3789474,441.17645
4,0.17678621,-12.22455,0.11262904,0.13889062,0.38421053,436.8932
4,0.18555415,-12.373695,0.16871957,0.16160849,0.38947368,432.69232
4,0.20452128,-13.455271,0.022940472,0.14129342,0.39473686,428.57144
4,0.23816474,-19.29353,0.014039354,0.031436957,0.39999998,424.52832
